; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404351811584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586917742,"CurrentTimeLocal","Wed Apr 15 04:29:02 2020","Hostname","csk064.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.5e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,8,47,"Success",0.000506,25.952326,25.034781,0.08914,0.205945,0.165287,0.045314,0.343577,51.838327,537824,0,268912,1.1781582108e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,9,47,"Success",0.000649,26.128521,24.933021,0.08086,0.209928,0.183636,0.04004,0.317606,51.896104,537824,0,268912,1.1587951406e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,10,47,"Success",0.000679,26.361702,24.825846,0.080005,0.20706,0.167627,0.047759,0.264732,51.956239,537824,0,268912,1.1666012821e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,11,47,"Success",0.000712,25.891447,25.902901,0.092091,0.206554,0.176809,0.052357,0.294484,52.618068,537824,0,268912,1.3527286336e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,0,29,"Warmup",0.000565,103.833659,108.067359,0.059876,0.168954,0.130235,0.070457,0.355662,212.688089,629856,0,314928,1.466551734e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,1,29,"Warmup",0.000343,105.596697,104.300401,0.065735,0.139619,0.123246,0.052904,0.302535,210.582431,629856,0,314928,1.4133570187e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,2,29,"Success",0.000428,104.636854,102.676294,0.065901,0.174177,0.125524,0.062425,0.316441,208.058856,629856,0,314928,1.2797852503e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,3,29,"Success",0.000511,104.693518,104.3458,0.060597,0.162332,0.122739,0.04947,0.309538,209.745347,629856,0,314928,1.4133570187e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,4,29,"Success",0.000433,106.31908,103.529384,0.063978,0.140027,0.131091,0.053389,0.308932,210.548063,629856,0,314928,1.4056362522e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,5,29,"Success",0.000488,108.56081,105.145981,0.068644,0.197001,0.124374,0.042137,0.311611,214.451573,629856,0,314928,1.309130125e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,6,29,"Success",0.000339,102.669882,103.702194,0.062698,0.162624,0.133537,0.061108,0.338267,207.131318,629856,0,314928,1.4056362522e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,7,29,"Success",0.000403,104.402724,100.879495,0.064291,0.168235,0.138221,0.052772,0.283952,205.991072,629856,0,314928,1.4133570187e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,8,29,"Success",0.000403,113.845165,105.410915,0.064485,0.179193,0.129393,0.05002,0.306921,219.987815,629856,0,314928,1.4056362522e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,9,29,"Success",0.00037,104.454337,106.09001,0.070861,0.164432,0.142355,0.050652,0.285667,211.259958,629856,0,314928,1.4133570187e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,10,29,"Success",0.000409,106.399587,103.98652,0.065527,0.138059,0.130429,0.054144,0.329543,211.105461,629856,0,314928,1.4056362522e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,11,29,"Success",0.000395,104.57929,105.378292,0.063547,0.162592,0.127658,0.055377,0.273987,210.642096,629856,0,314928,1.4133570187e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,0,30,"Warmup",0.00047,169.7777,173.177686,0.199983,0.33761,0.288678,0.208588,0.349467,344.340971,1889568,0,944784,1.45182464e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,1,30,"Warmup",0.000478,171.703278,185.732916,0.196134,0.343376,0.290767,0.175043,0.43572,358.878554,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,2,30,"Success",0.000378,238.475411,178.220863,0.242801,0.332725,0.285275,0.207412,0.330204,418.096736,1889568,0,944784,1.4393925094e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,3,30,"Success",0.000411,170.438716,193.189454,0.223698,0.33366,0.298327,0.173273,0.482632,365.140833,1889568,0,944784,1.5268062019e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,4,30,"Success",0.000452,170.0488,185.628352,0.199415,0.344951,0.287186,0.17162,0.444803,357.126283,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,5,30,"Success",0.000507,170.754433,192.048308,0.198953,0.334811,0.301157,0.167974,0.416434,364.223483,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,6,30,"Success",0.000647,169.63467,190.579211,0.197384,0.350849,0.287984,0.173613,0.445911,361.671469,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,7,30,"Success",0.000389,170.264309,186.03036,0.22209,0.336187,0.292852,0.175141,0.487223,357.809516,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,8,30,"Success",0.00045,169.876067,185.338071,0.194569,0.337376,0.286929,0.202554,0.420689,356.657602,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,9,30,"Success",0.000478,170.333435,188.694562,0.199664,0.329116,0.294816,0.153308,0.441187,360.447393,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,10,30,"Success",0.00051,169.532818,199.035838,0.198297,0.345972,0.287751,0.171752,0.484123,370.057703,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,11,30,"Success",0.000445,170.681201,188.977839,0.198965,0.338867,0.29965,0.165495,0.431298,361.094631,1889568,0,944784,1.4801961437e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,0,40,"Warmup",0.000501,223.551169,236.636093,0.283891,0.203819,0.205223,0.218148,0.419617,461.519161,2500000,0,1250000,1.0221660855e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,1,40,"Warmup",0.000456,226.636492,229.413421,0.26777,0.216298,0.215415,0.21906,0.340816,457.310451,2500000,0,1250000,1.0095570698e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,2,40,"Success",0.000517,230.862341,229.632445,0.26361,0.212216,0.198538,0.219265,0.273956,461.663862,2500000,0,1250000,9.8769171868e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,3,40,"Success",0.000569,227.129129,221.287847,0.264704,0.224806,0.190245,0.24558,0.314115,449.657908,2500000,0,1250000,9.2937537613e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,4,40,"Success",0.00053,229.761124,231.121127,0.283936,0.213625,0.192809,0.22023,0.420728,462.214959,2500000,0,1250000,1.0730520382e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,5,40,"Success",0.000502,241.345311,229.471915,0.264677,0.220764,0.197512,0.217549,0.412141,472.131004,2500000,0,1250000,9.9358543123e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,6,40,"Success",0.000402,234.810472,225.879419,0.262083,0.21309,0.194066,0.243303,0.204828,461.808588,2500000,0,1250000,9.5146837567e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,7,40,"Success",0.000479,228.679519,225.700663,0.263309,0.22598,0.21497,0.215023,0.320602,455.621443,2500000,0,1250000,9.3135676957e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,8,40,"Success",0.000538,237.819492,234.956383,0.279934,0.239451,0.197285,0.214738,0.462842,474.171394,2500000,0,1250000,9.1374993747e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,9,40,"Success",0.000446,225.460088,224.471064,0.278845,0.196749,0.199026,0.220392,0.294736,451.122297,2500000,0,1250000,1.0316759291e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,10,40,"Success",0.000598,225.194236,233.0724,0.27999,0.209643,0.211064,0.217936,0.356296,459.542847,2500000,0,1250000,1.0381792202e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",78125,0,0,11,40,"Success",0.000391,234.529669,230.40875,0.26326,0.230377,0.19408,0.220955,0.327884,466.176018,2500000,0,1250000,9.5972961457e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,0,48,"Warmup",0.000432,76.34458,71.870974,0.392234,1.0735,0.745106,0.540667,0.385533,151.353557,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,1,48,"Warmup",0.000557,76.238636,69.310054,0.379109,0.989788,0.762891,0.506731,0.38607,148.574514,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,2,48,"Success",0.000559,76.162135,69.387561,0.40204,0.986845,0.750234,0.545452,0.411482,148.647866,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,3,48,"Success",0.000365,76.239731,69.388331,0.385238,0.991357,0.762401,0.507192,0.390381,148.665855,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,4,48,"Success",0.00037,76.089305,69.547739,0.401223,1.009788,0.750445,0.53999,0.397209,148.737009,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,5,48,"Success",0.000592,76.795629,74.983826,0.384558,1.00413,0.788273,0.535567,0.360286,154.853888,3764768,0,1882384,1.2735663786e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,6,48,"Success",0.000418,76.23384,69.521539,0.379841,1.000771,0.769534,0.511235,0.420368,148.838452,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,7,48,"Success",0.000565,76.855746,71.805012,0.404658,0.9944,0.74957,0.548245,0.425821,151.785616,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,8,48,"Success",0.00057,76.243596,69.466789,0.381683,0.998785,0.765114,0.510176,0.436598,148.804116,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,9,48,"Success",0.0005,76.145505,69.708633,0.382598,0.991277,0.757186,0.509818,0.411067,148.907469,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,10,48,"Success",0.000384,76.137229,69.327256,0.387708,0.998077,0.768057,0.527002,0.349124,148.495833,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,11,48,"Success",0.000415,76.32641,69.642206,0.379075,1.001266,0.75629,0.508156,0.421769,149.036356,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,0,31,"Warmup",0.000567,412.489611,394.400999,0.664766,0.936197,0.81694,0.579129,0.443376,810.332386,5668704,0,2834352,1.4372199023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,1,31,"Warmup",0.000939,420.03238,395.67692,0.675061,0.965495,0.805969,0.574206,0.41794,819.149664,5668704,0,2834352,1.4744800218e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,2,31,"Success",0.000655,408.64613,399.19712,0.678322,0.941916,0.819963,0.552485,0.433812,811.271262,5668704,0,2834352,1.4372199023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,3,31,"Success",0.000667,408.961296,402.430027,0.6904,0.944641,0.827574,0.555366,0.444384,814.857354,5668704,0,2834352,1.4514492774e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,4,31,"Success",0.000772,412.77791,394.869498,0.683149,0.933257,0.824003,0.551887,0.440047,811.081225,5668704,0,2834352,1.4372199023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,5,31,"Success",0.000693,423.025349,417.340257,9.608794,2.651019,0.79097,0.591449,0.467007,854.476354,5668704,0,2834352,1.4652847891e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,6,31,"Success",0.000778,408.497561,393.129035,0.676907,0.981757,0.794812,0.481069,0.430126,804.99448,5668704,0,2834352,1.4372199023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,7,31,"Success",0.000523,408.132683,391.768786,0.671192,0.951702,0.819156,0.452657,0.456622,803.254301,5668704,0,2834352,1.4372199023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,8,31,"Success",0.00063,406.607256,394.570145,0.646977,0.956462,0.815784,0.482646,0.38743,804.470463,5668704,0,2834352,1.4514492774e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,9,31,"Success",0.000698,404.992974,401.009871,0.674415,0.951747,0.810584,0.455343,0.381678,809.278109,5668704,0,2834352,1.448294217e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,10,31,"Success",0.000634,408.81959,399.584503,0.6722,0.956367,0.791796,0.484509,0.413561,811.724096,5668704,0,2834352,1.4372199023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,11,31,"Success",0.000573,409.742497,478.23039,1.951354,0.945435,0.788362,0.487695,0.393762,892.541033,5668704,0,2834352,1.441011474e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,0,41,"Warmup",0.003109,787.179698,770.095822,1.502714,0.955562,0.905071,1.023274,0.637239,1562.303624,12500000,0,6250000,1.1321999744e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,1,41,"Warmup",0.000455,784.710343,787.116777,1.22108,1.35875,1.026742,1.136943,0.602526,1577.176828,12500000,0,6250000,1.2513875901e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,2,41,"Success",0.000427,797.51941,769.183666,3.988047,0.963981,0.921035,1.031029,0.460375,1574.071871,12500000,0,6250000,1.1495025514e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,3,41,"Success",0.000465,778.322172,799.817395,3.290456,1.264839,1.007362,1.153766,0.569932,1585.427779,12500000,0,6250000,1.2513875901e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,4,41,"Success",0.00046,797.218419,776.874398,1.566582,0.946043,0.91588,1.020186,0.58204,1579.125032,12500000,0,6250000,1.1321999744e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,5,41,"Success",0.000436,875.342789,792.62506,1.321443,1.593237,1.052506,1.237201,0.607028,1673.784636,12500000,0,6250000,1.2513875901e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,6,41,"Success",0.000388,799.205042,773.761767,3.721258,0.964136,0.996928,1.047836,0.499414,1580.197767,12500000,0,6250000,1.1495025514e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,7,41,"Success",0.000402,791.482022,766.660423,1.56004,0.950568,0.949834,1.018119,0.512027,1563.136827,12500000,0,6250000,1.1321999744e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,8,41,"Success",0.000473,787.067495,770.411087,1.574196,0.952077,0.881761,1.031462,0.597199,1562.517131,12500000,0,6250000,1.1321999744e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,9,41,"Success",0.00047,785.517815,767.465171,4.020525,0.907829,0.930775,1.051097,0.451888,1560.346672,12500000,0,6250000,1.1495025514e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,10,41,"Success",0.000447,784.153261,779.642673,1.541609,0.866605,0.909887,1.014094,0.568498,1568.700164,12500000,0,6250000,1.1358235777e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,11,41,"Success",0.000444,1456.371539,786.193485,1.254304,1.335647,0.962622,1.163544,0.562188,2247.844999,12500000,0,6250000,1.1137558229e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,0,32,"Warmup",0.000469,1203.910561,1186.2222,2.15671,2.745859,2.359345,1.251812,0.536371,2399.184461,17006112,0,8503056,1.4726218793e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,1,32,"Warmup",0.000437,1210.877302,1177.351388,2.176518,2.838324,2.379914,1.286272,0.562355,2397.473498,17006112,0,8503056,1.4726218793e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,2,32,"Success",0.000454,1205.715952,1177.821432,2.141352,2.784796,2.399854,1.288538,0.559699,2392.71336,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,3,32,"Success",0.000388,1190.124174,1197.422168,1.855478,3.167163,2.565255,1.472515,0.516115,2397.124434,17006112,0,8503056,1.4887229309e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,4,32,"Success",0.000492,1194.157723,1177.408657,2.17083,3.877287,2.386208,1.306891,0.486227,2381.795617,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,5,32,"Success",0.00048,1197.107507,1180.881615,2.147396,2.68694,2.345812,1.25642,0.531154,2386.958416,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,6,32,"Success",0.000372,1202.041922,1175.608635,2.146487,2.726009,2.357494,1.261908,0.597256,2386.741398,17006112,0,8503056,1.4726218793e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,7,32,"Success",0.000436,1200.956609,1174.759887,2.151147,2.733336,2.363086,1.240315,0.580612,2384.786649,17006112,0,8503056,1.4726218793e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,8,32,"Success",0.000461,1198.925757,1175.929909,2.14747,2.846669,2.338073,1.269351,0.595147,2384.054279,17006112,0,8503056,1.4726218793e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,9,32,"Success",0.000384,1202.376818,1308.864145,2.153507,2.755964,2.385447,1.252594,0.581408,2520.37164,17006112,0,8503056,1.4726218793e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,10,32,"Success",0.000395,1189.782058,1174.627525,2.144782,2.69657,2.329041,1.264646,0.566823,2373.412949,17006112,0,8503056,1.340840267e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,11,32,"Success",0.000438,1200.043283,1196.775839,1.882589,3.003788,2.493463,1.49107,0.63301,2406.324681,17006112,0,8503056,1.6155019515e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,0,49,"Warmup",0.000679,422.811357,401.839723,3.376145,6.192477,5.425488,2.666965,0.471087,842.785198,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,1,49,"Warmup",0.000567,661.150137,396.161888,3.351039,5.708886,5.43403,2.632981,0.469117,1074.910003,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,2,49,"Success",0.000682,420.296446,396.193134,3.364098,5.710573,5.422782,2.635846,0.461645,834.086411,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,3,49,"Success",0.000597,421.529378,396.442537,3.367153,5.725588,5.425148,2.642504,0.568191,835.702675,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,4,49,"Success",0.000589,471.180691,396.489046,3.411688,5.708238,5.443397,2.672868,0.533586,885.442084,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,5,49,"Success",0.000508,419.659282,396.566615,3.396711,5.719251,5.451691,2.650006,0.523853,833.969767,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,6,49,"Success",0.000591,419.723782,397.666581,3.3719,5.688519,5.451142,2.59709,0.491437,834.992177,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,7,49,"Success",0.000522,419.629708,396.050304,3.427257,5.687663,5.428628,2.677121,0.552652,833.455465,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,8,49,"Success",0.000574,422.397652,396.605541,3.357744,5.71625,5.436388,2.617291,0.582484,836.715291,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,9,49,"Success",0.000583,419.431396,395.644454,3.352615,5.715282,5.423686,2.630899,0.494038,832.694186,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,10,49,"Success",0.000485,420.816927,403.74393,3.411898,6.155597,5.436423,2.696665,0.484443,842.748431,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,11,49,"Success",0.000452,419.631539,399.137966,3.363639,6.20491,5.417648,2.674586,0.545502,836.977819,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",1594323,0,0,0,33,"Warmup",0.011052,8271.965517,7616.977084,5.943571,9.24646,8.82334,6.137146,2.55272,15921.658755,51018336,0,25509168,1.395822411e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",1594323,0,0,1,33,"Warmup",0.009925,8183.111411,7458.466603,7.839436,7.543137,7.290615,4.077094,2.664542,15671.017407,51018336,0,25509168,1.4001496935e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",1594323,0,0,2,33,"Success",0.010244,9366.856727,14669.652591,6.731682,43.75563,50.973015,4.036635,2.623807,24144.641786,51018336,0,25509168,1.389065395e-16,0
