; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586040745,"CurrentTimeLocal","Sun Apr  5 00:52:25 2020","Hostname","csk017.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7.9e-05
; "Time_ContextDestroy [ms]", 3.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,7,2,"Success",5e-05,0.014877,0.013767,4.7e-05,0.000107,7.5e-05,3.6e-05,0.000306,0.029547,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,8,2,"Success",5.4e-05,0.014903,0.013506,5.5e-05,0.000107,7.4e-05,3.5e-05,0.000345,0.029361,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,9,2,"Success",4.9e-05,0.014765,0.013558,5.6e-05,0.000108,6.5e-05,3.5e-05,0.000299,0.029209,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,10,2,"Success",5.4e-05,0.014998,0.013677,5.3e-05,0.000112,8.1e-05,3.5e-05,0.000324,0.029611,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,11,2,"Success",5.3e-05,0.014865,0.013628,6e-05,0.000109,6.3e-05,3.6e-05,0.000314,0.029397,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,0,3,"Warmup",0.000124,0.021332,0.017383,7.8e-05,0.000443,0.000357,0.00017,0.000631,0.04086,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,1,3,"Warmup",5.5e-05,0.018205,0.016401,4.4e-05,0.000145,0.00015,6.3e-05,0.000423,0.035774,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,2,3,"Success",7.2e-05,0.017817,0.016334,4.7e-05,0.00013,0.000126,5.4e-05,0.000405,0.035272,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,3,3,"Success",6.2e-05,0.017745,0.01622,4.7e-05,0.000142,0.000131,5.5e-05,0.000385,0.035057,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,4,3,"Success",6.7e-05,0.017751,0.016257,4.6e-05,0.000148,0.000145,5.3e-05,0.000342,0.035091,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,5,3,"Success",6.3e-05,0.01789,0.016418,4e-05,0.000143,0.000129,5.2e-05,0.000387,0.03541,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,6,3,"Success",6.5e-05,0.01757,0.016264,4e-05,0.000145,0.000125,5.3e-05,0.000348,0.034883,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",4.7e-05,0.017402,0.016281,4.1e-05,0.000141,0.000124,5.2e-05,0.000311,0.034674,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",6e-05,0.017336,0.016265,4e-05,0.000147,0.000146,5.3e-05,0.000347,0.034671,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",5.4e-05,0.017387,0.016206,4.1e-05,0.000142,0.000118,5.2e-05,0.000338,0.034621,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",5e-05,0.017393,0.016179,3.9e-05,0.000143,0.000124,5.2e-05,0.000328,0.034599,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",5.3e-05,0.017679,0.0162,3.9e-05,0.00017,0.000158,5.4e-05,0.000383,0.03503,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000163,0.025737,0.021429,6.8e-05,0.013329,0.005965,0.000165,0.000716,0.067912,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",9.4e-05,0.022946,0.02084,5.1e-05,0.000312,0.000278,8.2e-05,0.000493,0.045395,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",7.3e-05,0.022201,0.020521,4.4e-05,0.000233,0.000257,6.1e-05,0.000445,0.044121,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",5.7e-05,0.022058,0.020372,4.5e-05,0.000245,0.000241,5.8e-05,0.00038,0.043756,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",9.5e-05,0.022185,0.020366,4.6e-05,0.000235,0.000254,5.6e-05,0.000422,0.043968,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",5.6e-05,0.021885,0.020502,3.9e-05,0.000226,0.000226,4.4e-05,0.000341,0.043632,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",5.1e-05,0.021772,0.020212,4.1e-05,0.000247,0.000235,4.9e-05,0.000369,0.043286,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",6.7e-05,0.021827,0.020338,4.1e-05,0.000259,0.000232,4.8e-05,0.000373,0.043482,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",6.6e-05,0.021845,0.020221,4e-05,0.000232,0.000235,4.9e-05,0.000334,0.043329,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",5.4e-05,0.021727,0.020277,4.1e-05,0.000232,0.000229,4.5e-05,0.000344,0.043255,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",5.5e-05,0.021692,0.020194,4.3e-05,0.000242,0.000247,4.7e-05,0.000353,0.043176,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",5.4e-05,0.021706,0.020242,4.1e-05,0.000228,0.000236,5.2e-05,0.000305,0.043163,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000206,0.029967,0.026224,0.000153,0.028458,0.020357,8.7e-05,0.000692,0.106481,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.000138,0.02681,0.025205,8.4e-05,0.00049,0.000505,5.3e-05,0.000483,0.054078,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.000106,0.026173,0.025299,6.2e-05,0.000414,0.000445,5.2e-05,0.000394,0.053244,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.000113,0.025671,0.025145,6.3e-05,0.000437,0.000465,6.6e-05,0.000391,0.052609,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.000116,0.025712,0.030743,7.2e-05,0.000427,0.000475,6.8e-05,0.000381,0.058255,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.000112,0.02565,0.024951,6.2e-05,0.000432,0.000469,4.9e-05,0.000372,0.052357,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.000117,0.025481,0.02485,6.4e-05,0.000455,0.000466,6.6e-05,0.000374,0.052136,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.000103,0.025482,0.024858,6.2e-05,0.000454,0.000438,5.6e-05,0.000341,0.052061,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",8.1e-05,0.02552,0.02489,5.8e-05,0.000462,0.000429,4.9e-05,0.000354,0.052106,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",8.7e-05,0.025554,0.024854,5.8e-05,0.000453,0.00042,4.9e-05,0.000351,0.05209,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",9.1e-05,0.029447,0.024848,6.5e-05,0.000478,0.000491,5e-05,0.000388,0.056121,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",8.9e-05,0.025729,0.024785,6.6e-05,0.000466,0.000449,4.8e-05,0.000346,0.05225,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000228,3.023534,2.972508,0.000217,80.865213,75.998964,0.001821,0.071945,162.935065,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000245,4.370494,4.344752,0.000211,40.999975,0.134905,0.000656,0.166025,50.017895,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.000248,4.370724,4.306305,0.00019,0.134391,0.135657,0.000447,0.117872,9.066711,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.000197,4.374861,4.300166,0.000212,0.137184,0.127289,0.00045,0.133282,9.074191,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.000224,4.380533,4.344355,0.0002,0.133551,0.133812,0.00047,0.115442,9.109235,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.000285,4.379673,4.298068,0.000215,0.138827,0.135327,0.000604,0.115258,9.06905,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.000247,4.363949,4.317988,0.000227,0.135282,0.15313,0.000706,0.11463,9.086771,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.000221,4.35955,4.344366,0.00019,0.132276,0.127515,0.001454,0.117945,9.084259,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.000249,4.38697,4.317028,0.000213,0.13162,0.131051,0.000617,0.115744,9.084269,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.000263,4.360707,4.314705,0.000195,0.135841,0.155281,0.000628,0.116675,9.08488,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.000242,4.353465,4.315839,0.00019,0.135439,0.129532,0.000793,0.11475,9.050825,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.000256,4.387164,4.307914,0.000213,0.133321,0.134343,0.000746,0.115986,9.080671,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000347,7.506031,7.300021,0.000309,0.286974,0.083076,0.002085,0.044679,15.22409,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000214,7.445611,7.334472,0.000285,0.124227,0.0629,0.001228,0.051999,15.021567,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.000194,7.465336,7.337358,0.000269,0.235159,0.081195,0.001183,0.047406,15.168585,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.000339,7.422122,7.331277,0.000256,0.232935,0.058194,0.001968,0.043519,15.091144,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.000245,7.451402,7.298929,0.000315,0.210196,0.089758,0.001396,0.05045,15.103211,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.000235,7.464859,7.310672,0.000296,0.239979,0.096999,0.000828,0.048924,15.163397,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.000328,7.442638,7.328697,0.000284,0.203071,0.061082,0.000696,0.042121,15.079543,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.000277,7.440124,7.33643,0.000312,0.206823,0.066686,0.0012,0.050656,15.103007,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.000213,7.415119,7.32097,0.000267,0.223087,0.058945,0.000746,0.042828,15.062716,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.000327,7.433895,7.315886,0.000264,0.235336,0.083157,0.001593,0.044383,15.115329,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.000194,7.458567,7.319207,0.000264,0.123157,0.059193,0.001141,0.052906,15.015165,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.000205,7.416307,7.328618,0.000268,0.222863,0.064096,0.001003,0.043991,15.077951,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000282,1.381937,1.075789,0.000625,0.190731,0.073759,0.001263,0.102135,2.82694,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.000233,1.357831,1.035155,0.000496,0.077234,0.077084,0.001496,0.106956,2.656928,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.000215,1.374353,1.026513,0.000462,0.079078,0.073365,0.002927,0.105076,2.662439,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.000202,1.36481,1.033825,0.000467,0.074177,0.074276,0.002232,0.101203,2.651655,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.000207,1.396708,1.031939,0.00049,0.075114,0.079435,0.003149,0.101425,2.688963,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.00019,1.399813,1.031442,0.000441,0.073481,0.075556,0.002592,0.101971,2.686053,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.000212,1.394301,1.034042,0.000523,0.076149,0.078159,0.001914,0.101546,2.687557,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.000198,1.386111,1.032654,0.00049,0.077893,0.076589,0.002387,0.100998,2.677914,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.000196,1.385717,1.031355,0.000442,0.077971,0.072831,0.002275,0.100512,2.671748,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.000186,1.396716,1.027544,0.000419,0.074584,0.073004,0.002455,0.103412,2.678963,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.0002,1.360017,1.053226,0.000449,0.072607,0.071944,0.00228,0.100752,2.661924,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.000198,1.363193,1.026084,0.000472,0.097657,0.069479,0.001579,0.098219,2.65729,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.000276,1.944903,1.472939,0.000903,0.09711,0.084926,0.004685,0.187026,3.793247,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000204,1.944223,1.445121,0.000904,0.088625,0.085948,0.003181,0.186651,3.755327,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.000199,1.944067,1.446517,0.000833,0.086173,0.087773,0.003174,0.199632,3.768966,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.000212,1.943532,1.459309,0.000958,0.087511,0.088463,0.004283,0.21929,3.803988,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.00025,1.950362,1.453897,0.000858,0.104725,0.088648,0.004481,0.185409,3.789145,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.000192,1.940134,1.472452,0.000901,0.089571,0.089611,0.004126,0.184721,3.782305,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.000227,1.946067,1.475519,0.000888,0.088318,0.085359,0.005997,0.19011,3.792984,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.000233,1.903794,1.465728,0.000959,0.095844,0.08638,0.005135,0.192027,3.750563,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.00024,1.928012,1.449721,0.000844,0.088303,0.08767,0.004802,0.180746,3.740706,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.000238,1.941451,1.44024,0.000871,0.092421,0.085721,0.004584,0.210313,3.776316,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.000233,1.941756,1.439505,0.00084,0.091141,0.10926,0.003063,0.188858,3.780561,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.000236,1.948416,1.461822,0.000945,0.086937,0.085981,0.004706,0.187469,3.777011,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000215,0.974353,1.029684,0.00129,0.143906,0.069726,0.007907,0.045261,2.272751,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.000143,0.951549,1.013463,0.001276,0.089098,0.069842,0.008592,0.089925,2.22442,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.000171,0.954837,1.026576,0.001258,0.069724,0.075489,0.008479,0.090539,2.227545,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.000194,0.953432,1.018653,0.001246,0.070038,0.086076,0.007953,0.089968,2.228132,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.000217,0.962885,1.026129,0.001223,0.072131,0.070204,0.008614,0.08965,2.231601,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.000224,0.958908,1.027711,0.001263,0.071503,0.084797,0.007912,0.087586,2.240315,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.000211,0.962143,1.026778,0.00127,0.070408,0.079191,0.008043,0.089834,2.238514,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.0002,0.961913,1.015067,0.001239,0.073807,0.088939,0.007723,0.091508,2.24133,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.000193,0.949356,1.02296,0.001296,0.069493,0.073535,0.006964,0.088585,2.212799,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.000182,0.96119,1.008613,0.001245,0.072727,0.098835,0.005072,0.089287,2.237635,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.000169,0.953598,1.022064,0.001252,0.070048,0.067954,0.008198,0.090246,2.213975,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.000227,0.952979,1.020719,0.001246,0.089833,0.076165,0.031094,0.090262,2.263021,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000349,1.901281,1.393475,0.005762,0.091541,0.092727,0.012551,0.282456,3.780578,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.000225,1.837859,1.400215,0.010002,0.089681,0.104257,0.0121,0.229206,3.686598,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.00021,1.904026,1.397472,0.010527,0.096025,0.101922,0.013001,0.231561,3.755364,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.00025,1.857056,1.393833,0.01178,0.088734,0.099136,0.011833,0.226786,3.690179,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.000213,1.86417,1.390495,0.010627,0.093882,0.100434,0.012033,0.283012,3.755566,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.000225,1.851984,1.368969,0.009411,0.094175,0.105599,0.013985,0.184435,3.629148,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.000242,1.897844,1.351692,0.010018,0.08574,0.100506,0.011335,0.227346,3.685348,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.000231,1.896716,1.370109,0.008909,0.086985,0.10037,0.014549,0.227577,3.706104,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.0002,1.89523,1.361329,0.009842,0.096329,0.093138,0.011613,0.300456,3.768697,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.000189,1.894802,1.381053,0.009401,0.095061,0.102725,0.011654,0.300698,3.796051,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.000218,1.899083,1.364159,0.010229,0.088776,0.102986,0.012244,0.247462,3.725954,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.000207,1.886404,1.36663,0.010164,0.096579,0.11767,0.010727,0.271628,3.76056,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.004854,6.540166,5.087101,0.054913,0.158599,7.693714,0.017964,0.318824,19.87657,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.000445,6.464711,5.101712,0.02733,0.148086,0.143603,0.017417,0.332996,12.236875,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.000349,6.520073,5.078816,0.025067,0.152612,0.14564,0.017844,0.30766,12.248601,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.000396,6.466451,5.081041,0.026463,0.172807,0.139992,0.015579,0.315953,12.219201,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.00037,6.495673,5.096837,0.02341,0.151555,0.138222,0.023491,0.34003,12.270084,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.000484,6.479405,5.093616,0.026347,0.155153,0.143579,0.016524,0.320144,12.235826,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.00042,6.461961,5.089794,0.025126,0.163979,0.13964,0.018295,0.30983,12.209676,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.000653,6.498535,5.085393,0.023325,0.153275,0.144173,0.018541,0.342012,12.266511,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.000316,6.506915,5.093189,0.0263,0.154969,0.147563,0.022232,0.314138,12.266403,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.000397,6.468104,5.087913,0.030086,0.172038,0.141123,0.016339,0.311807,12.228456,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.000305,6.476912,5.076227,0.023474,0.152289,0.142133,0.018916,0.327126,12.217959,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.000387,6.489022,5.0711,0.028275,0.156277,0.142886,0.01815,0.311105,12.218071,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.00447,2.620673,1.677604,0.116571,0.148064,0.130235,0.037305,0.395577,5.131378,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.004193,2.611067,1.656969,0.093369,0.184339,0.123921,0.032007,0.276403,4.982866,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.004658,2.551085,1.684287,0.084058,0.154136,0.123272,0.030696,0.264758,4.897626,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.004225,2.577713,1.660988,0.08466,0.208409,0.123299,0.028768,0.263932,4.952527,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.004293,2.576021,1.684017,0.082371,0.159981,0.131016,0.034002,0.259761,4.932358,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.004386,2.607621,1.659626,0.085925,0.151115,0.14468,0.031312,0.264018,4.949275,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.004327,2.592823,1.684203,0.084123,0.161323,0.122183,0.028442,0.262173,4.940226,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.004322,2.553641,1.676239,0.085115,0.155001,0.118806,0.027732,0.274178,4.89564,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.004278,2.595126,1.683346,0.082443,0.157006,0.122907,0.032657,0.256683,4.935231,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.004431,2.565755,1.679493,0.086524,0.150074,0.116383,0.032013,0.280761,4.915996,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.004384,2.604393,1.653718,0.113857,0.16681,0.123358,0.031219,0.25696,4.955221,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.004723,2.566939,1.676202,0.087167,0.161091,0.118295,0.035318,0.280271,4.930993,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.004181,2.256193,1.544739,0.265132,0.185148,0.136796,0.082722,0.320756,4.7963,524288,0,524288,0,0
