; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1602080311,"CurrentTimeLocal","Wed Oct  7 16:18:31 2020","Hostname","csk006.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,10,4,"Success",0.000181,0.002351,0.001755,6.2e-05,0.003275,0.003058,0.000143,0.002717,0.013823,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,4,8,11,4,"Success",0.000182,0.002339,0.00172,6e-05,0.003486,0.003177,0.000149,0.002549,0.013943,1024,0,1024,5.2890569533e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,0,5,"Warmup",0.000262,0.003518,0.001913,0.000332,0.016368,0.017595,0.000459,0.003557,0.044305,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,1,5,"Warmup",0.00023,0.002674,0.001999,0.000137,0.018172,0.016951,0.000403,0.003204,0.044058,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,2,5,"Success",0.000204,0.002376,0.001812,0.000142,0.017998,0.016526,0.000355,0.003878,0.043654,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,3,5,"Success",0.000188,0.002346,0.001821,0.000134,0.017324,0.016837,0.000293,0.003422,0.042735,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,4,5,"Success",0.000189,0.002352,0.001757,0.000126,0.016467,0.015674,0.000349,0.003876,0.041084,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,5,5,"Success",0.000188,0.002344,0.00195,0.000168,0.018212,0.016964,0.000345,0.003441,0.043903,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,6,5,"Success",0.000191,0.002335,0.001754,0.000109,0.016917,0.017871,0.000436,0.003395,0.043299,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,7,5,"Success",0.00019,0.002402,0.001836,0.00012,0.016623,0.016986,0.000398,0.003722,0.042568,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,8,5,"Success",0.000191,0.002357,0.001733,0.000117,0.017327,0.01684,0.000413,0.003622,0.042885,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,9,5,"Success",0.00019,0.002338,0.001732,0.00011,0.017578,0.021193,0.000342,0.00435,0.048116,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,10,5,"Success",0.000192,0.002491,0.001792,0.000118,0.023447,0.016068,0.000335,0.003712,0.048439,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",4,8,8,11,5,"Success",0.00019,0.002398,0.001935,0.000106,0.016145,0.016633,0.000406,0.003829,0.041924,2048,0,2048,5.278676066e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,0,6,"Warmup",0.000264,0.001437,0.000621,0.000228,0.015837,0.008237,0.000213,0.000923,0.028097,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,1,6,"Warmup",0.00024,0.001196,0.000576,0.000171,0.000726,0.000653,0.000156,0.000744,0.004776,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,2,6,"Success",0.000199,0.000982,0.000591,0.000169,0.000635,0.000585,0.000156,0.000722,0.004347,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,3,6,"Success",0.000193,0.000943,0.000567,0.000171,0.000602,0.000586,0.00012,0.000735,0.004219,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,4,6,"Success",0.000199,0.000907,0.000572,0.000171,0.000593,0.000581,0.000124,0.000738,0.004188,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,5,6,"Success",0.000192,0.000922,0.000568,0.000172,0.000596,0.000587,0.000125,0.000727,0.004188,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,6,6,"Success",0.000192,0.000904,0.00056,0.000169,0.000597,0.000586,0.000116,0.000734,0.004162,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,7,6,"Success",0.000189,0.000937,0.000549,0.000173,0.000597,0.000587,0.000117,0.000725,0.004179,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,8,6,"Success",0.000192,0.000905,0.000569,0.000169,0.000596,0.000583,0.000116,0.00073,0.004164,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,9,6,"Success",0.0002,0.000917,0.000569,0.000173,0.0006,0.000581,0.000118,0.000729,0.004191,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,10,6,"Success",0.000191,0.000895,0.000567,0.000172,0.000599,0.000592,0.000115,0.00073,0.004167,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,8,11,6,"Success",0.000185,0.000883,0.000562,0.000172,0.000596,0.000592,0.000117,0.000726,0.004139,4096,0,4096,5.2735084916e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,0,7,"Warmup",0.000194,0.003654,0.002613,0.000573,0.009846,0.008582,0.001158,0.003663,0.030589,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,1,7,"Warmup",0.000251,0.002525,0.002037,0.000333,0.008595,0.00825,0.001322,0.004174,0.027778,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,2,7,"Success",0.000198,0.00236,0.0023,0.000402,0.009214,0.008294,0.001397,0.004097,0.028545,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,3,7,"Success",0.00018,0.002402,0.001877,0.000383,0.009238,0.008166,0.001162,0.003749,0.027442,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,4,7,"Success",0.00018,0.002405,0.001965,0.000403,0.007581,0.008001,0.001075,0.003865,0.025758,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,5,7,"Success",0.00018,0.00252,0.002134,0.000346,0.009016,0.008601,0.001181,0.004407,0.028668,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,6,7,"Success",0.000181,0.002366,0.002087,0.000347,0.009393,0.008388,0.001229,0.004069,0.028342,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,7,7,"Success",0.000178,0.00264,0.001867,0.000416,0.008907,0.008552,0.001231,0.004316,0.028391,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,8,7,"Success",0.00018,0.002597,0.001974,0.000423,0.008731,0.007873,0.001193,0.004107,0.027375,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,9,7,"Success",0.000178,0.002388,0.001993,0.000375,0.009106,0.007959,0.001119,0.003431,0.026832,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,10,7,"Success",0.000179,0.002345,0.00195,0.000377,0.008929,0.007895,0.001205,0.004217,0.027381,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,8,16,11,7,"Success",0.000178,0.002327,0.002144,0.000377,0.00814,0.008032,0.001244,0.003974,0.0267,8192,0,8192,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,0,8,"Warmup",0.000377,0.005316,0.004746,0.001889,0.033104,0.046677,0.002101,0.013397,0.107996,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,1,8,"Warmup",0.000293,0.004053,0.003115,0.001135,0.035209,0.044986,0.002352,0.005075,0.096661,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,2,8,"Success",0.000275,0.003612,0.002988,0.001266,0.036764,0.035532,0.002496,0.005786,0.08914,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,3,8,"Success",0.000283,0.003796,0.002916,0.001395,0.036562,0.035169,0.002569,0.005801,0.088903,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,4,8,"Success",0.000279,0.003614,0.002979,0.001356,0.037418,0.036277,0.002443,0.005925,0.090703,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,5,8,"Success",0.00028,0.003615,0.002826,0.001389,0.036688,0.03643,0.002338,0.006231,0.090202,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,6,8,"Success",0.000296,0.003765,0.002867,0.001076,0.037518,0.037052,0.002291,0.005481,0.090754,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,7,8,"Success",0.000308,0.003827,0.002897,0.001372,0.036843,0.035906,0.002531,0.006034,0.090126,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,8,8,"Success",0.000301,0.003833,0.002849,0.001356,0.049035,0.034174,0.002642,0.005446,0.10002,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,9,8,"Success",0.000242,0.003146,0.002437,0.001193,0.036511,0.03385,0.002515,0.005128,0.085381,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,10,8,"Success",0.000263,0.003147,0.00272,0.001407,0.035852,0.032292,0.00209,0.005139,0.083272,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",8,16,16,11,8,"Success",0.000263,0.003111,0.002661,0.001481,0.035658,0.034946,0.002297,0.005548,0.086327,16384,0,16384,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,0,9,"Warmup",0.000437,0.040276,0.004876,0.004033,0.018981,0.009963,0.003708,0.008965,0.091654,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,1,9,"Warmup",0.000646,0.005728,0.004727,0.004262,0.010657,0.009484,0.004976,0.00814,0.048987,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,2,9,"Success",0.000404,0.005487,0.004499,0.005439,0.011718,0.010008,0.006574,0.008086,0.0526,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,3,9,"Success",0.000353,0.005559,0.004469,0.004657,0.011749,0.009939,0.005126,0.009146,0.051366,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,4,9,"Success",0.000281,0.005555,0.004532,0.004635,0.011115,0.010117,0.005239,0.009125,0.05096,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,5,9,"Success",0.000284,0.005564,0.00435,0.005581,0.01109,0.010325,0.005274,0.009515,0.052342,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,6,9,"Success",0.000316,0.014639,0.012779,0.004794,0.012596,0.010299,0.006295,0.008731,0.070858,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,7,9,"Success",0.000381,0.005999,0.005138,0.004815,0.011432,0.010559,0.005612,0.009321,0.053669,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,8,9,"Success",0.000379,0.006096,0.005044,0.005417,0.011672,0.010578,0.005583,0.009703,0.05488,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,9,9,"Success",0.000379,0.006901,0.005378,0.006275,0.011602,0.009471,0.005686,0.009774,0.055871,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,10,9,"Success",0.000376,0.006024,0.005268,0.005649,0.012122,0.00988,0.005702,0.009692,0.055118,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,16,11,9,"Success",0.000249,0.006099,0.005242,0.004758,0.011597,0.010919,0.005804,0.009349,0.054422,32768,0,32768,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,0,10,"Warmup",0.00052,0.006733,0.004516,0.015735,0.376656,0.021462,0.019494,0.01668,0.462203,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,1,10,"Warmup",0.000303,0.006483,0.004938,0.004131,0.017814,0.021926,0.018729,0.008326,0.083075,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,2,10,"Success",0.000253,0.006177,0.004944,0.004288,0.01871,0.016259,0.012932,0.008877,0.072869,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,3,10,"Success",0.000281,0.006571,0.005009,0.004705,0.018585,0.014869,0.009384,0.008949,0.068774,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,4,10,"Success",0.000243,0.006003,0.004951,0.003833,0.019351,0.015954,0.009731,0.009264,0.069746,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,5,10,"Success",0.000243,0.006124,0.004967,0.004091,0.01903,0.016745,0.010604,0.009375,0.071591,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,6,10,"Success",0.000243,0.006215,0.004917,0.003508,0.020288,0.017587,0.011514,0.009381,0.07406,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,7,10,"Success",0.00025,0.006154,0.005248,0.004304,0.020018,0.016116,0.010823,0.009764,0.073081,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,8,10,"Success",0.000246,0.006027,0.004894,0.00359,0.019312,0.017337,0.010841,0.009794,0.072452,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,9,10,"Success",0.000242,0.006212,0.004902,0.004011,0.019445,0.017379,0.010567,0.009568,0.072734,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,10,10,"Success",0.000243,0.006026,0.004935,0.003933,0.019034,0.020944,0.010979,0.010142,0.076641,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,16,32,11,10,"Success",0.000242,0.006107,0.005012,0.004338,0.019674,0.014955,0.011174,0.009011,0.070918,65536,0,65536,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,0,11,"Warmup",0.000326,0.007845,0.005327,0.029333,0.279526,0.021262,0.020842,0.010065,0.374981,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,1,11,"Warmup",0.000265,0.006806,0.005319,0.02362,0.025343,0.02059,0.023806,0.009146,0.115328,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,2,11,"Success",0.000319,0.006207,0.005409,0.024172,0.0242,0.022842,0.021959,0.009672,0.115217,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,3,11,"Success",0.00025,0.006274,0.005443,0.021805,0.026033,0.021666,0.021924,0.01039,0.114211,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,4,11,"Success",0.000284,0.006379,0.005406,0.02294,0.024134,0.021754,0.020454,0.009235,0.111015,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,5,11,"Success",0.000249,0.006258,0.005472,0.020685,0.024433,0.024114,0.022886,0.009291,0.113812,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,6,11,"Success",0.000249,0.00633,0.005458,0.023575,0.024606,0.021573,0.023027,0.010373,0.115613,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,7,11,"Success",0.00025,0.006449,0.005696,0.020731,0.025553,0.021371,0.024034,0.010091,0.114599,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,8,11,"Success",0.000248,0.006205,0.005737,0.023034,0.025323,0.032458,0.021824,0.010972,0.126237,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,9,11,"Success",0.000248,0.006508,0.005559,0.025045,0.02556,0.021829,0.021691,0.009635,0.1165,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,10,11,"Success",0.000249,0.006279,0.005576,0.022053,0.025329,0.021701,0.023091,0.010504,0.115207,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",16,32,32,11,11,"Success",0.000248,0.006287,0.005447,0.021366,0.025803,0.023304,0.022711,0.009999,0.115591,131072,0,131072,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,0,12,"Warmup",0.000425,0.008711,0.005659,0.056068,0.072917,0.016289,0.032002,0.009798,0.202334,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,1,12,"Warmup",0.000334,0.007184,0.005555,0.042201,0.026162,0.01706,0.031739,0.010256,0.140945,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,2,12,"Success",0.000263,0.006776,0.005758,0.041838,0.026814,0.017575,0.031246,0.010253,0.140957,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,3,12,"Success",0.000265,0.006576,0.006027,0.041673,0.026543,0.016439,0.032198,0.010757,0.140901,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,4,12,"Success",0.000288,0.006602,0.015172,0.040538,0.026159,0.016342,0.032212,0.010261,0.148002,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,5,12,"Success",0.000272,0.006762,0.00569,0.043961,0.033199,0.017741,0.031449,0.010822,0.150319,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,6,12,"Success",0.000264,0.006805,0.00566,0.042444,0.025912,0.017616,0.032301,0.009867,0.1413,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,7,12,"Success",0.000271,0.006607,0.005755,0.042258,0.02565,0.016664,0.03187,0.010005,0.139507,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,8,12,"Success",0.00029,0.006757,0.005472,0.04326,0.026177,0.015891,0.031445,0.010104,0.139824,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,9,12,"Success",0.000278,0.00678,0.005385,0.041234,0.027055,0.016715,0.031754,0.010773,0.140401,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,10,12,"Success",0.000269,0.006582,0.005504,0.045198,0.027441,0.016292,0.031809,0.010062,0.143587,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,32,11,12,"Success",0.000288,0.015638,0.005542,0.044139,0.025121,0.016916,0.031374,0.010403,0.149843,262144,0,262144,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,0,13,"Warmup",0.000442,0.009544,0.00566,0.128895,0.101091,0.059699,0.101154,0.010724,0.418094,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,1,13,"Warmup",0.000485,0.007669,0.005976,0.090696,0.040226,0.031092,0.0777,0.011004,0.265324,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,2,13,"Success",0.000405,0.007291,0.005583,0.094107,0.040122,0.032707,0.078842,0.010471,0.269973,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,3,13,"Success",0.000426,0.007563,0.005477,0.089177,0.040548,0.032331,0.086513,0.010854,0.273334,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,4,13,"Success",0.000405,0.007367,0.005782,0.096014,0.040715,0.034185,0.084841,0.011265,0.281008,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,5,13,"Success",0.00043,0.007537,0.005569,0.092723,0.040506,0.034146,0.08556,0.010761,0.277822,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,6,13,"Success",0.000406,0.007371,0.005631,0.10221,0.04039,0.031956,0.088008,0.010795,0.287222,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,7,13,"Success",0.000421,0.007588,0.005672,0.089545,0.041512,0.031848,0.085563,0.010268,0.272846,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,8,13,"Success",0.00043,0.007427,0.005461,0.091999,0.042309,0.032285,0.090471,0.010199,0.281056,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,9,13,"Success",0.000438,0.007629,0.005449,0.090884,0.040614,0.033288,0.078183,0.0112,0.268208,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,10,13,"Success",0.000408,0.007473,0.005986,0.093323,0.042482,0.031514,0.083331,0.010361,0.275316,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,32,64,11,13,"Success",0.000406,0.007623,0.005546,0.09169,0.041817,0.031344,0.092308,0.010421,0.281639,524288,0,524288,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,0,14,"Warmup",0.004754,0.009127,0.004492,0.789598,0.077401,0.076306,0.190986,0.013236,1.1663,1048576,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,1,14,"Warmup",0.000489,0.008862,0.005947,0.181105,0.088628,0.080939,0.194932,0.011774,0.573119,1048576,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,2,14,"Success",0.00049,0.007955,0.005832,0.175129,0.089013,0.076876,0.196106,0.012771,0.564614,1048576,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,3,14,"Success",0.000436,0.008262,0.016519,0.181679,0.075332,0.074767,0.200552,0.012714,0.570688,1048576,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,4,14,"Success",0.000452,0.019646,0.005772,0.175814,0.087094,0.066063,0.191357,0.013628,0.560247,1048576,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,5,14,"Success",0.000451,0.00796,0.005853,0.181269,0.097152,0.0707,0.200914,0.01216,0.576876,1048576,0,1048576,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",3,"powerof2",32,64,64,6,14,"Success",0.00045,0.016382,0.005796,0.175773,0.087796,0.063904,0.189334,0.011975,0.551849,1048576,0,1048576,0,0
