; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533795733,"CurrentTimeLocal","Thu Aug  9 09:22:13 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000189
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,3,5,"Success",0.014241,8850.20317,5662.127416,0.235679,1.50098,1.437399,0.23285,0.012158,14515.765062,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,4,5,"Success",0.014075,5705.181634,5661.879373,0.200146,1.479672,1.50638,0.24222,0.010915,11370.515592,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,5,5,"Success",0.014412,5727.213656,5663.75146,0.202738,1.441743,1.498065,0.242295,0.011072,11394.37667,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,6,5,"Success",0.013742,5770.428325,5675.956273,0.201132,1.442867,1.478015,0.238571,0.011649,11449.771705,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,7,5,"Success",0.014795,5765.605188,5641.437794,0.196509,1.438022,1.48791,0.239497,0.011232,11410.432323,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,8,5,"Success",0.014346,8839.248622,5712.632719,0.290182,1.657436,1.434512,0.296144,0.028896,14555.604336,4194304,0,2097152,0,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,9,5,"Success",0.013663,5757.033516,5672.310179,0.197554,1.570128,1.484987,0.243204,0.010641,11432.86505,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,10,5,"Success",0.014417,5750.776942,5696.574972,0.246552,1.707527,1.578118,0.240887,0.011737,11451.152238,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",1,"powerof2",131072,0,0,11,5,"Success",0.015428,5742.829706,5682.969602,0.200159,1.436121,1.472976,0.241618,0.010072,11429.176738,4194304,0,2097152,9.8131153009e-18,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,0,3,"Warmup",0.000967,172.856722,152.020259,0.029433,0.170037,0.170618,0.023957,0.007702,325.280532,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,1,3,"Warmup",0.010487,174.999968,157.835351,0.041715,0.230283,0.175428,0.025491,0.010647,333.330244,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,2,3,"Success",0.060038,178.122291,153.117667,0.020132,0.115653,0.101037,0.013367,0.003281,331.554268,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,3,3,"Success",0.0077,190.287107,150.431361,0.02114,0.111559,0.099284,0.013091,0.003335,340.97531,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,4,3,"Success",0.007836,181.143756,164.683601,0.028431,0.137805,0.10785,0.018474,0.005694,346.13435,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,5,3,"Success",0.010562,179.770368,155.700871,0.020926,0.110028,0.102661,0.013265,0.003174,335.732695,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,6,3,"Success",0.00776,175.186145,150.449964,0.030898,0.112097,0.100142,0.014115,0.003317,325.90524,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,7,3,"Success",0.007486,189.535672,162.677184,0.207158,0.699577,0.393906,0.026667,0.01132,353.562247,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,8,3,"Success",0.036472,200.33289,167.519265,0.025823,0.171462,0.15807,0.021299,0.008845,368.275351,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,9,3,"Success",0.012729,199.701639,160.691831,0.059089,0.116622,0.098675,0.013712,0.003301,360.700949,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,10,3,"Success",0.012833,172.268274,143.494254,0.030634,0.111853,0.099407,0.014435,0.003352,316.035843,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",128,128,0,11,3,"Success",0.007977,170.354708,143.856386,0.03145,0.121191,0.108105,0.01367,0.003785,314.49808,524288,0,262144,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,0,5,"Warmup",0.002731,364.188283,326.626893,0.659371,3.135102,3.713461,0.516812,0.010972,698.854953,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,1,5,"Warmup",0.017523,361.859718,329.977677,0.744611,3.187718,3.245761,0.443541,0.010482,699.488488,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,2,5,"Success",0.01755,359.045554,321.627828,0.695918,2.934524,3.112673,0.473836,0.010256,687.919715,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,3,5,"Success",0.01611,359.482506,324.065461,0.62088,2.908835,3.406997,0.437423,0.011279,690.950992,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,4,5,"Success",0.017394,362.84519,327.965354,0.61311,2.998593,3.376022,0.438623,0.010996,698.266441,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,5,5,"Success",0.019141,367.630082,341.382202,1.610508,5.745699,4.525684,0.451911,0.011358,721.378684,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,6,5,"Success",0.02996,436.509235,388.049975,0.652083,4.042548,4.198859,1.260256,0.018592,834.763013,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,7,5,"Success",0.06821,408.788915,326.70136,0.624151,3.024635,3.081266,0.436996,0.01134,742.738018,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,8,5,"Success",0.017039,367.080837,326.700501,0.713906,3.049652,3.137104,0.438172,0.011434,701.150147,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,9,5,"Success",0.020323,358.335838,322.982205,0.668091,2.888191,3.352084,0.439916,0.011875,688.69984,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,10,5,"Success",0.015292,362.6321,327.6767,0.758317,3.993806,3.249649,0.522203,0.011944,698.861557,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",2,"powerof2",512,512,0,11,5,"Success",0.018538,358.30327,323.678839,0.704331,3.130186,3.193792,0.448916,0.012022,689.491165,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,0,3,"Warmup",0.015118,100.441788,73.746598,0.064676,0.228933,0.165825,0.035952,0.002973,174.702655,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,1,3,"Warmup",0.00974,88.36651,74.606448,0.041157,0.191355,0.197886,0.0329,0.002674,163.449561,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,2,3,"Success",0.009704,88.578926,73.628292,0.063602,0.205162,0.165052,0.034519,0.003357,162.689804,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,3,3,"Success",0.010899,87.915513,73.25362,0.084654,0.276214,0.166723,0.035726,0.003186,161.747311,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,4,3,"Success",0.00996,88.222634,73.2322,0.064946,0.199341,0.165497,0.034808,0.002847,161.932844,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,5,3,"Success",0.009727,88.182589,74.045989,0.046153,0.193692,0.165627,0.030751,0.002884,162.678106,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,6,3,"Success",0.00913,88.304409,72.634393,0.066897,0.198371,0.170491,0.032918,0.003099,161.420259,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,7,3,"Success",0.009306,88.890845,78.669811,0.042421,0.193524,0.165125,0.031845,0.00353,168.007241,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,8,3,"Success",0.024278,95.418587,79.82909,0.04091,0.221335,0.212404,0.030364,0.00321,175.781287,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,9,3,"Success",0.008965,95.165775,80.21786,0.041098,0.233571,0.164373,0.030682,0.003146,175.866396,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,10,3,"Success",0.009482,96.399583,79.711557,0.040946,0.222021,0.166505,0.030791,0.002942,176.584648,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",32,32,32,11,3,"Success",0.009143,102.948669,85.321558,0.096779,0.356906,0.23875,0.138097,0.009431,189.120661,1048576,0,524288,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,0,4,"Warmup",0.002849,329.651022,301.376134,1.570018,5.372198,3.714784,0.501723,0.00929,642.199835,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,1,4,"Warmup",0.018736,361.933829,282.73732,0.664132,6.013896,3.939276,0.669776,0.016914,655.99577,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,2,4,"Success",0.03203,378.791813,257.686906,0.64242,2.696483,2.948423,0.492218,0.009019,643.300855,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,3,4,"Success",0.01852,379.664713,297.804732,0.65502,2.854782,2.793173,0.49927,0.00785,684.299332,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,4,4,"Success",0.021128,320.931984,302.616421,0.699167,2.919175,3.706191,1.68446,0.022482,632.602635,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,5,4,"Success",0.146725,329.749042,272.696123,0.712393,2.797601,4.534731,1.62309,0.020577,612.282017,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,6,4,"Success",0.075271,369.023747,282.842414,0.623477,2.638248,3.192505,0.562051,0.009337,658.968485,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,7,4,"Success",0.034991,360.466279,268.654663,0.712918,2.829276,2.893562,0.567727,0.008246,636.182425,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,8,4,"Success",0.019401,312.114271,309.147916,0.651337,2.781126,3.675281,2.250919,0.032243,630.674343,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,9,4,"Success",0.079796,345.238558,253.614731,0.621966,2.697753,2.79533,0.456277,0.008018,605.513766,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,10,4,"Success",0.018605,310.42174,285.522224,0.63362,2.861293,3.46331,1.127272,0.020517,604.069798,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",64,64,64,11,4,"Success",0.02086,340.814735,253.703908,0.624849,2.790004,2.886142,0.481155,0.008668,601.331674,8388608,0,4194304,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,0,5,"Warmup",0.029485,1609.123127,1117.070064,4.79886,28.827624,28.622444,4.656993,3.039846,2796.170328,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,1,5,"Warmup",0.05396,1776.209491,1177.031568,6.180278,38.041169,33.482357,8.301461,3.878723,3043.181224,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,2,5,"Success",0.045483,1720.134333,1168.01213,4.767595,28.589854,28.540341,4.659214,3.055828,2957.806492,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,3,5,"Success",0.04927,1595.771689,1258.824494,5.203121,33.985026,37.44596,8.600104,4.108563,2943.992327,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,4,5,"Success",0.282484,1609.549917,1079.717973,4.619853,29.621341,28.51135,4.732529,3.055384,2760.093177,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,5,5,"Success",0.046012,1653.542136,1233.53002,4.994992,34.514522,29.486125,4.623321,3.188032,2963.926584,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,6,5,"Success",0.048111,1634.634954,1179.711443,4.838609,30.04677,30.084532,5.361542,3.077138,2887.804547,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,7,5,"Success",0.063048,1646.498314,1110.324232,4.716801,29.07035,29.091594,4.583033,3.12761,2827.476619,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,8,5,"Success",0.044706,1550.27352,1162.28471,5.29969,41.268339,37.957794,12.011879,3.412271,2812.554828,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,9,5,"Success",0.056218,1552.607025,1040.932584,4.700016,29.267146,28.464393,4.714564,3.085884,2663.829417,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,10,5,"Success",0.047388,1567.797726,1306.602574,4.666185,32.084903,29.12589,4.751473,3.117809,2948.195426,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",3,"powerof2",128,128,128,11,5,"Success",0.052285,1758.88354,1235.901284,4.901051,39.093986,34.896228,12.479945,3.114474,3089.324448,67108864,0,33554432,0,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,0,6,"Warmup",0.001128,26.212231,24.843287,0.030132,0.146898,0.138896,0.013849,0.005112,51.392028,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,1,6,"Warmup",0.007519,25.697739,23.91987,0.02479,0.142383,0.137559,0.012582,0.005336,49.948169,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,2,6,"Success",0.006994,25.879502,24.104503,0.026531,0.14353,0.141459,0.012673,0.005152,50.320798,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,3,6,"Success",0.008278,26.267248,24.629744,0.028499,0.144663,0.138044,0.01335,0.005584,51.235818,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,4,6,"Success",0.007465,26.01624,24.844981,0.030841,0.147297,0.138501,0.014255,0.006813,51.206998,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,5,6,"Success",0.007396,26.239505,24.757186,0.031097,0.146079,0.132955,0.013461,0.005684,51.33402,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,6,6,"Success",0.007147,26.787345,24.204203,0.033261,0.145311,0.139651,0.014207,0.00543,51.33714,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,7,6,"Success",0.007163,25.799072,24.395399,0.030286,0.146252,0.173325,0.014836,0.005509,50.572341,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,8,6,"Success",0.007568,26.527688,24.342192,0.030115,0.145488,0.140291,0.01443,0.005544,51.213732,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,9,6,"Success",0.007649,25.735667,24.317888,0.053193,0.167884,0.138311,0.014176,0.005479,50.44069,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,10,6,"Success",0.007226,26.203261,24.339222,0.029945,0.14593,0.139833,0.013644,0.005205,50.884796,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,11,6,"Success",0.007088,25.846242,24.331215,0.027856,0.146116,0.140809,0.013997,0.00587,50.519768,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,0,7,"Warmup",0.001401,339.642757,337.542415,0.131561,0.641262,0.685113,0.098428,0.014493,678.758744,1889568,0,944784,1.4395479906e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,1,7,"Warmup",0.012678,339.417436,338.877667,0.135873,0.652722,0.677672,0.080991,0.011673,679.868115,1889568,0,944784,1.4395479906e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,2,7,"Success",0.015969,337.888293,334.107775,0.137401,0.662898,0.677585,0.079104,0.011935,673.582232,1889568,0,944784,1.4395479906e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,3,7,"Success",0.011042,342.508791,598.248734,0.115008,1.442365,1.543847,0.119593,0.015947,944.007127,1889568,0,944784,1.437439368e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,4,7,"Success",0.023651,642.636899,616.213884,0.133629,1.692962,1.894675,0.126015,0.020862,1262.744618,1889568,0,944784,1.3711273473e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,5,7,"Success",0.015899,647.755921,634.105532,0.139771,1.638249,1.368513,0.151242,0.01832,1285.194856,1889568,0,944784,1.3711273473e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,6,7,"Success",0.0247,710.985517,671.122874,0.123806,1.469486,1.449809,0.17219,0.024375,1385.374177,1889568,0,944784,1.4395479906e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,7,7,"Success",0.034017,631.162879,667.274311,0.166307,1.828536,1.401578,0.17678,0.023135,1302.069841,1889568,0,944784,1.3658918885e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,8,7,"Success",0.022235,640.450363,622.417403,0.10845,1.43472,1.493801,0.122272,0.017869,1266.068453,1889568,0,944784,1.704992869e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,9,7,"Success",0.034024,592.458716,402.231346,0.103987,0.717124,0.778172,0.084113,0.011833,996.420402,1889568,0,944784,1.482270514e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,10,7,"Success",0.010956,345.512549,343.988181,0.080073,0.64859,0.64572,0.078963,0.012071,690.978011,1889568,0,944784,1.4395479906e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",59049,0,0,11,7,"Success",0.011343,346.754526,346.050157,0.134347,0.703748,0.789812,0.074884,0.012328,694.532364,1889568,0,944784,1.4395479906e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,0,8,"Warmup",0.005158,312.08763,236.913075,0.252019,1.719253,1.918446,0.312067,0.016042,553.225114,3764768,0,1882384,1.2093848838e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,1,8,"Warmup",0.012623,227.521488,225.847008,0.188131,1.75455,1.873411,0.254146,0.016957,457.469693,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,2,8,"Success",0.013346,272.478406,226.28542,0.228515,1.810679,1.907057,0.369574,0.01841,503.11303,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,3,8,"Success",0.014061,231.595293,227.281699,0.192172,1.704528,1.999798,0.309682,0.028406,463.127455,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,4,8,"Success",0.013912,226.834396,230.603722,0.195642,1.781764,1.86907,0.251057,0.017087,461.567994,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,5,8,"Success",0.012783,226.602196,217.549772,0.19165,1.765559,1.868594,0.291029,0.017831,448.300805,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,6,8,"Success",0.01368,237.577655,231.526259,0.190499,1.762704,1.903221,0.261377,0.014973,473.251613,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,7,8,"Success",0.013425,243.265379,228.848076,0.195504,1.701377,1.757382,0.245149,0.017101,476.044902,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,8,8,"Success",0.013016,238.33585,222.157732,0.197143,1.881531,1.875005,0.265558,0.015174,464.742458,3764768,0,1882384,1.2124224122e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,9,8,"Success",0.017808,277.71532,268.358587,0.220971,2.257032,2.216805,0.23453,0.053601,551.076361,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,10,8,"Success",0.011919,245.671623,250.076772,0.219097,1.82332,1.971007,0.244089,0.014733,500.034119,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,11,8,"Success",0.015404,230.344244,221.662034,0.200399,1.776572,1.930551,0.247231,0.017473,456.194868,3764768,0,1882384,1.2013503311e-16,0
"Fftw","Outplace","Complex","double",2,"radix357",125,125,0,0,6,"Warmup",0.000915,37.694149,37.417435,0.019193,0.158462,0.149296,0.012567,0.003519,75.456331,500000,0,250000,9.247658129e-17,0
"Fftw","Outplace","Complex","double",2,"radix357",125,125,0,1,6,"Warmup",0.007611,42.312833,39.774654,0.031289,0.19558,0.156201,0.019702,0.013022,82.511666,500000,0,250000,8.9001655531e-17,0
