; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533888122,"CurrentTimeLocal","Fri Aug 10 11:02:02 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000407
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,4,36,"Success",0.007069,3.737338,3.315508,0.000443,0.00191,0.001638,0.000148,0.001282,7.065751,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,5,36,"Success",0.007112,3.674619,3.330648,0.000538,0.001938,0.00167,0.000171,0.001223,7.018348,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,6,36,"Success",0.007122,3.704745,3.264108,0.000428,0.001951,0.001632,0.000155,0.001215,6.981766,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,7,36,"Success",0.007135,3.735458,3.406226,0.000733,0.001903,0.001637,0.000165,0.001321,7.154986,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,8,36,"Success",0.007205,3.735923,3.312581,0.000488,0.001837,0.001644,0.000158,0.001319,7.061591,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,9,36,"Success",0.006999,3.748019,3.405022,0.00053,0.001983,0.001644,0.000154,0.001209,7.165968,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,10,36,"Success",0.007018,3.923683,3.329551,0.000728,0.00188,0.001632,0.000164,0.001588,7.266741,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",343,0,0,11,36,"Success",0.007151,3.70836,3.322805,0.000545,0.001886,0.001663,0.000163,0.001206,7.044182,10976,0,5488,7.7708610168e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,0,30,"Warmup",0.000817,12.729147,11.586939,0.001497,0.004626,0.003412,0.0003,0.001554,24.328916,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,1,30,"Warmup",0.007131,12.343038,11.45754,0.001157,0.004007,0.003398,0.000294,0.001497,23.81862,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,2,30,"Success",0.007219,12.382147,11.581799,0.001191,0.004398,0.003341,0.000291,0.001505,23.982313,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,3,30,"Success",0.007339,12.893072,11.548978,0.00123,0.004339,0.003356,0.000295,0.001524,24.460719,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,4,30,"Success",0.007203,12.476983,12.050108,0.001429,0.004971,0.003482,0.000371,0.001824,24.546841,20000,0,10000,7.761545573e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,5,30,"Success",0.007316,12.298532,11.452035,0.001293,0.004645,0.003401,0.000293,0.001555,23.769607,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,6,30,"Success",0.007161,12.618429,11.515197,0.00121,0.004095,0.003464,0.000297,0.001465,24.152166,20000,0,10000,7.7409947796e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,7,30,"Success",0.00705,12.308332,12.18482,0.001286,0.004368,0.003394,0.000296,0.001477,24.511562,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,8,30,"Success",0.007132,12.972279,11.467963,0.00149,0.004004,0.003452,0.000286,0.001521,24.458666,20000,0,10000,7.7409947796e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,9,30,"Success",0.007565,12.357153,11.335571,0.001221,0.004025,0.003415,0.000296,0.001482,23.711127,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,10,30,"Success",0.007042,12.513278,11.44392,0.001279,0.004957,0.003377,0.000293,0.001594,23.976164,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",625,0,0,11,30,"Success",0.007283,12.814189,11.856282,0.001364,0.00472,0.00349,0.000299,0.00165,24.689809,20000,0,10000,7.3748397515e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,0,21,"Warmup",0.00076,15.932569,14.676091,0.001357,0.004043,0.003867,0.000344,0.001308,30.62087,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,1,21,"Warmup",0.00707,15.978975,14.527443,0.001419,0.004383,0.003859,0.000348,0.001241,30.525245,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,2,21,"Success",0.007178,15.696357,14.549027,0.001316,0.004025,0.003995,0.000363,0.001432,30.264267,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,3,21,"Success",0.00717,16.215437,14.650988,0.001301,0.004069,0.004103,0.000349,0.001198,30.885103,23328,0,11664,9.4870843313e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,4,21,"Success",0.006951,15.687248,14.661565,0.001533,0.003998,0.003889,0.000338,0.00147,30.367485,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,5,21,"Success",0.00704,15.687717,14.505807,0.001191,0.004106,0.003854,0.000341,0.001239,30.21177,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,6,21,"Success",0.006944,16.145248,14.61618,0.001704,0.004013,0.00382,0.000362,0.001447,30.780263,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,7,21,"Success",0.007011,16.165738,14.553411,0.001464,0.004003,0.003821,0.00034,0.001272,30.737557,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,8,21,"Success",0.00694,15.751545,14.773925,0.001382,0.004463,0.003871,0.000344,0.001718,30.54473,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,9,21,"Success",0.007125,15.699675,14.677846,0.001577,0.004576,0.003825,0.000339,0.001416,30.397027,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,10,21,"Success",0.007022,15.700068,14.93896,0.001431,0.004188,0.00394,0.000337,0.001301,30.657812,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",729,0,0,11,21,"Success",0.007162,15.609769,14.462117,0.001343,0.004138,0.003807,0.000344,0.001312,30.090565,23328,0,11664,9.5145582042e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,0,22,"Warmup",0.000783,24.131877,22.706493,0.003372,0.018158,0.018974,0.001745,0.004505,46.886397,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,1,22,"Warmup",0.007905,24.418058,22.831937,0.003431,0.014652,0.014528,0.001327,0.002858,47.295193,69984,0,34992,1.2288306344e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,2,22,"Success",0.007557,23.99445,22.799385,0.002778,0.014402,0.014594,0.00124,0.004011,46.838849,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,3,22,"Success",0.00731,24.676883,22.907768,0.003094,0.014378,0.014374,0.001319,0.004078,47.629639,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,4,22,"Success",0.00756,24.156132,22.822995,0.004091,0.015478,0.013795,0.001292,0.004081,47.026052,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,5,22,"Success",0.007582,24.140431,23.297504,0.003909,0.014675,0.01407,0.001326,0.002883,47.483162,69984,0,34992,1.2288306344e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,6,22,"Success",0.007722,24.137744,22.761971,0.003691,0.014719,0.013994,0.001311,0.004041,46.945662,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,7,22,"Success",0.007518,24.075265,22.870643,0.003111,0.014189,0.014058,0.0013,0.003878,46.990361,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,8,22,"Success",0.007556,24.780687,22.951086,0.002875,0.014654,0.013817,0.001319,0.003109,47.775639,69984,0,34992,1.0158524629e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,9,22,"Success",0.007618,23.974647,23.001119,0.003271,0.014368,0.014034,0.001292,0.004179,47.021064,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,10,22,"Success",0.008898,24.41804,23.688667,0.004137,0.014411,0.014438,0.001312,0.0044,48.15483,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2187,0,0,11,22,"Success",0.007578,24.221195,22.9618,0.003341,0.014044,0.014332,0.001313,0.003967,47.228157,69984,0,34992,1.1944007345e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,0,37,"Warmup",0.000873,6.558589,5.847339,0.002794,0.015764,0.043145,0.001398,0.004095,12.474514,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,1,37,"Warmup",0.008155,6.351162,5.746476,0.00263,0.01543,0.014419,0.001262,0.003655,12.143616,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,2,37,"Success",0.007581,6.313224,5.752976,0.00261,0.015195,0.01436,0.001271,0.003515,12.111145,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,3,37,"Success",0.00748,6.403621,5.763697,0.003218,0.015596,0.014463,0.001269,0.003743,12.213562,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,4,37,"Success",0.007447,6.569385,5.742152,0.003073,0.015093,0.01442,0.001256,0.003585,12.356878,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,5,37,"Success",0.007733,6.497342,5.978909,0.003531,0.015952,0.014406,0.001255,0.003784,12.523381,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,6,37,"Success",0.007707,6.377737,5.999835,0.003427,0.015645,0.014389,0.001261,0.00356,12.424015,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,7,37,"Success",0.00781,6.349761,5.709896,0.002536,0.0155,0.014478,0.001255,0.003816,12.105473,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,8,37,"Success",0.007547,6.45659,5.820666,0.002755,0.015356,0.014482,0.001247,0.003501,12.322539,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,9,37,"Success",0.007698,6.306532,5.889747,0.002925,0.015445,0.014466,0.001257,0.003374,12.241847,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,10,37,"Success",0.00751,6.361496,5.827036,0.002803,0.01535,0.014415,0.001243,0.003708,12.233979,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",2401,0,0,11,37,"Success",0.00753,6.384993,5.709868,0.002265,0.015366,0.014541,0.001264,0.003604,12.139814,76832,0,38416,9.4698310901e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,0,31,"Warmup",0.001918,43.33617,41.827558,0.006181,0.044523,0.038369,0.002913,0.00701,85.265587,100000,0,50000,1.0289485329e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,1,31,"Warmup",0.012485,42.687385,41.18373,0.004926,0.042308,0.040152,0.002505,0.0054,83.97979,100000,0,50000,1.007737997e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,2,31,"Success",0.011278,43.226175,40.22817,0.009892,0.044287,0.038131,0.002842,0.00783,83.569468,100000,0,50000,9.7680461187e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,3,31,"Success",0.013279,41.257851,43.842192,0.005125,0.040927,0.042124,0.002692,0.006854,85.211891,100000,0,50000,1.0355324959e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,4,31,"Success",0.010343,43.336272,43.345181,0.005036,0.040296,0.03847,0.002586,0.004668,86.784061,100000,0,50000,1.0853927714e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,5,31,"Success",0.010731,45.216882,45.070768,0.007648,0.046107,0.037135,0.002878,0.008501,90.401617,100000,0,50000,1.0502493379e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,6,31,"Success",0.012002,43.331294,42.556573,0.006817,0.037632,0.035334,0.002605,0.006603,85.989744,100000,0,50000,9.7680461187e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,7,31,"Success",0.012334,44.025061,42.341168,0.005738,0.042491,0.035967,0.002257,0.005585,86.471451,100000,0,50000,9.9937800627e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,8,31,"Success",0.010734,42.739814,36.820452,0.005193,0.045625,0.039274,0.002369,0.005547,79.670408,100000,0,50000,1.0284665336e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,9,31,"Success",0.011304,41.705739,40.992624,0.005091,0.038796,0.035757,0.002699,0.004861,82.797769,100000,0,50000,9.9937800627e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,10,31,"Success",0.010021,44.044521,41.918773,0.005486,0.045846,0.042067,0.002794,0.007317,86.077794,100000,0,50000,1.1439879364e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",3125,0,0,11,31,"Success",0.011906,43.812691,42.073491,0.007003,0.040015,0.038316,0.002603,0.00617,85.993121,100000,0,50000,9.986013351e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,0,23,"Warmup",0.000734,46.823718,44.801206,0.012224,0.048422,0.048318,0.003756,0.004571,91.743546,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,1,23,"Warmup",0.008398,46.126606,44.842273,0.011958,0.047697,0.047448,0.003724,0.004771,91.093501,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,2,23,"Success",0.008209,46.102201,44.387429,0.011535,0.049606,0.04848,0.003935,0.004614,90.616919,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,3,23,"Success",0.008269,46.604282,44.612133,0.012372,0.048409,0.048575,0.003707,0.004992,91.343371,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,4,23,"Success",0.008344,46.71113,44.688053,0.011628,0.054485,0.048446,0.004222,0.004398,91.531339,209952,0,104976,9.8053775843e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,5,23,"Success",0.00825,45.808359,45.746607,0.012473,0.050196,0.051358,0.003999,0.004512,91.686386,209952,0,104976,8.7642875152e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,6,23,"Success",0.008282,45.814512,44.627799,0.012138,0.04967,0.048473,0.003784,0.005088,90.570357,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,7,23,"Success",0.022528,46.162981,44.240709,0.011153,0.049908,0.050291,0.004349,0.005042,90.547612,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,8,23,"Success",0.008688,45.91605,45.169511,0.012003,0.050053,0.048448,0.003861,0.004506,91.213914,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,9,23,"Success",0.009967,47.370325,44.930681,0.012711,0.049376,0.048632,0.00395,0.004853,92.431153,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,10,23,"Success",0.00846,46.467031,45.995203,0.011609,0.049503,0.048395,0.003982,0.004978,92.589916,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",6561,0,0,11,23,"Success",0.008475,46.396845,44.416159,0.012207,0.048974,0.048865,0.003925,0.004548,90.94061,209952,0,104976,8.678291221e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,0,32,"Warmup",0.001165,107.286869,104.08968,0.028594,0.160022,0.14379,0.013009,0.004351,211.728617,500000,0,250000,8.9282724536e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,1,32,"Warmup",0.010248,105.892141,107.969927,0.047509,0.15079,0.151231,0.012277,0.005441,214.240685,500000,0,250000,8.8770547148e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,2,32,"Success",0.009773,105.369833,102.967575,0.029973,0.186226,0.141916,0.012214,0.005951,208.724399,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,3,32,"Success",0.009557,105.920924,103.557695,0.029704,0.151102,0.142769,0.012927,0.006564,209.831981,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,4,32,"Success",0.009221,105.214695,103.896414,0.028525,0.147336,0.142828,0.012394,0.005962,209.458321,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,5,32,"Success",0.009594,104.852246,102.922348,0.019589,0.14819,0.142916,0.011849,0.005579,208.113007,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,6,32,"Success",0.009859,104.900246,103.547343,0.029403,0.151727,0.142775,0.012235,0.006308,208.800719,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,7,32,"Success",0.009673,104.818085,102.892377,0.030587,0.151723,0.164381,0.012564,0.004394,208.084772,500000,0,250000,8.3887218788e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,8,32,"Success",0.009257,105.290755,103.591627,0.029485,0.147487,0.140288,0.01236,0.006402,209.228313,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,9,32,"Success",0.01038,104.688555,103.954584,0.029774,0.14725,0.141487,0.012489,0.006155,208.991469,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,10,32,"Success",0.009526,104.343441,103.251682,0.029178,0.148616,0.144887,0.012184,0.005932,207.946079,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",15625,0,0,11,32,"Success",0.009273,105.540392,103.368098,0.029327,0.149158,0.142944,0.012206,0.005547,209.257891,500000,0,250000,8.5747584309e-17,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,0,38,"Warmup",0.001082,26.706983,24.651585,0.031028,0.147648,0.139143,0.012888,0.006304,51.697511,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,1,38,"Warmup",0.01033,26.396268,24.886923,0.031172,0.148557,0.140063,0.012619,0.005645,51.632327,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,2,38,"Success",0.009782,26.496591,24.622076,0.030228,0.148025,0.140109,0.013267,0.006156,51.466991,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,3,38,"Success",0.009731,26.748549,24.564635,0.031931,0.147092,0.195694,0.013751,0.007048,51.719055,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,4,38,"Success",0.01059,26.352726,25.170804,0.03076,0.155952,0.1389,0.013643,0.006827,51.881129,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,5,38,"Success",0.011138,26.649643,24.719353,0.031056,0.14825,0.138539,0.013288,0.005958,51.718019,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,6,38,"Success",0.00926,26.12164,27.125752,0.020553,0.14732,0.148926,0.01256,0.004871,53.591582,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,7,38,"Success",0.009821,26.921411,24.736659,0.032372,0.148084,0.138408,0.012819,0.005848,52.006027,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,8,38,"Success",0.009967,26.217784,24.711324,0.030185,0.151079,0.138539,0.012549,0.006085,51.278171,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,9,38,"Success",0.009717,26.944684,24.73312,0.030793,0.149665,0.139129,0.013473,0.005718,52.026903,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,10,38,"Success",0.009915,26.188467,24.779823,0.030077,0.150184,0.139069,0.012778,0.005841,51.316916,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",16807,0,0,11,38,"Success",0.009844,26.334657,26.360733,0.030665,0.147943,0.187675,0.01259,0.004803,53.089611,537824,0,268912,1.0682199976e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,0,24,"Warmup",0.000959,112.612614,115.275687,0.044776,0.184804,0.184642,0.01677,0.006757,228.327863,629856,0,314928,1.1961417023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,1,24,"Warmup",0.009566,113.196684,115.075349,0.037173,0.182524,0.179689,0.015538,0.005897,228.703288,629856,0,314928,1.1845126379e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,2,24,"Success",0.009305,113.412324,114.99604,0.036807,0.182312,0.184857,0.016011,0.007119,228.845854,629856,0,314928,1.1961417023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,3,24,"Success",0.009883,113.637463,112.709859,0.024442,0.178595,0.175936,0.015514,0.006572,226.759001,629856,0,314928,1.1961417023e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",19683,0,0,4,24,"Success",0.009663,113.104345,128.209981,0.029895,0.27169,0.270673,0.02042,0.013532,241.931208,629856,0,314928,1.1961417023e-16,0
