; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16714620928,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1534969249,"CurrentTimeLocal","Wed Aug 22 23:20:49 2018","Hostname","mikihir","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000147
; "Time_ContextDestroy [ms]", 6.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,7,11,"Success",0.005042,217.69516,255.415992,0.002514,0.025904,0.025307,0.001756,0.003315,473.175528,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,8,11,"Success",0.005063,217.874659,255.602813,0.002573,0.025321,0.024735,0.001753,0.003533,473.54103,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,9,11,"Success",0.004974,220.003289,256.754946,0.002655,0.026765,0.026136,0.001823,0.003174,476.824369,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,10,11,"Success",0.005154,219.161514,256.119983,0.002547,0.025377,0.026105,0.001818,0.00355,475.346687,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",8192,0,0,11,11,"Success",0.005592,218.914243,258.086417,0.002553,0.026228,0.037938,0.001826,0.003756,477.079114,65544,0,32768,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.000252,379.162754,465.857126,0.00555,0.054774,0.054355,0.003472,0.003851,845.142739,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.005539,380.270374,470.282165,0.005467,0.056722,0.054901,0.003474,0.004245,850.68344,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,2,12,"Success",0.017594,379.162936,466.773704,0.005231,0.053936,0.053566,0.003476,0.0042,846.075221,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,3,12,"Success",0.017312,378.833428,466.805443,0.005921,0.054232,0.053406,0.003456,0.003785,845.777566,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,4,12,"Success",0.017159,380.236376,465.259435,0.005467,0.05566,0.054058,0.003484,0.004166,845.636355,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,5,12,"Success",0.030487,379.134897,468.351649,0.005035,0.055128,0.054747,0.003469,0.004381,847.640321,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,6,12,"Success",0.017413,378.53965,468.759253,0.005407,0.054135,0.053584,0.003484,0.003753,847.437245,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,7,12,"Success",0.017643,378.368137,467.041483,0.005322,0.052385,0.0527,0.003407,0.003824,845.545427,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,8,12,"Success",0.017184,380.362197,467.18526,0.007425,0.054672,0.055842,0.003478,0.004303,847.690976,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,9,12,"Success",0.017613,377.816126,465.755027,0.007015,0.05532,0.053304,0.00349,0.004149,843.712671,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,10,12,"Success",0.017669,378.437453,466.289435,0.005329,0.055143,0.05346,0.003486,0.00399,844.86654,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",16384,0,0,11,12,"Success",0.017905,376.852988,467.648076,0.005202,0.075952,0.053801,0.003503,0.004163,844.66214,131080,0,65536,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.000243,711.823449,920.467954,0.015625,0.125491,0.130114,0.006778,0.004784,1632.574976,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.005194,706.891396,919.786635,0.013362,0.122337,0.119793,0.006833,0.004688,1626.950846,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,2,13,"Success",0.017868,711.001477,914.462601,0.012231,0.119986,0.12063,0.006815,0.004681,1625.746895,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,3,13,"Success",0.017931,713.404649,918.527581,0.012921,0.123199,0.142826,0.006843,0.066303,1632.302909,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,4,13,"Success",0.023048,718.529038,923.804636,0.012323,0.122094,0.122716,0.006919,0.035172,1642.656555,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,5,13,"Success",0.023235,716.426571,919.82166,0.011736,0.119742,0.120952,0.006925,0.034636,1636.566114,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,6,13,"Success",0.022252,722.058397,925.35771,0.021228,0.122242,0.13033,0.006772,0.039432,1647.759004,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,7,13,"Success",0.009877,714.307701,924.301506,0.011952,0.125247,0.135231,0.006671,0.033716,1638.932543,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,8,13,"Success",0.009405,717.79362,919.961146,0.01325,0.120423,0.119103,0.006742,0.038198,1638.062532,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,9,13,"Success",0.010299,715.992919,921.086366,0.015208,0.130781,0.121885,0.006846,0.041855,1637.406812,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,10,13,"Success",0.023176,714.247597,916.361476,0.012497,0.128556,0.126317,0.006689,0.035187,1630.942149,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",32768,0,0,11,13,"Success",0.020897,712.93555,917.245357,0.014035,0.122497,0.122259,0.006912,0.036798,1630.504963,262152,0,131072,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.004911,1383.080031,1869.530145,0.026266,0.274045,0.274707,0.015218,0.066669,3253.272639,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.012828,1381.431748,1857.754349,0.044718,0.283512,0.279323,0.014995,0.085581,3239.907781,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,2,14,"Success",0.029052,1392.361445,1873.494474,0.028536,0.297154,0.275355,0.015132,0.071173,3266.572987,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,3,14,"Success",0.013172,1388.335335,1863.0248,0.026667,0.278979,0.30342,0.01565,0.065761,3252.064547,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,4,14,"Success",0.01272,1391.877945,1860.505981,0.026863,0.287232,0.30867,0.016871,0.072653,3253.109625,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,5,14,"Success",0.012785,1385.219255,1864.215932,0.024963,0.294602,0.296733,0.016251,0.065936,3250.14718,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,6,14,"Success",0.026006,1381.233055,1860.832524,0.034228,0.31681,0.282556,0.015672,0.086065,3242.827618,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,7,14,"Success",0.013373,1396.00164,1860.135177,0.031864,0.307163,0.282271,0.016881,0.081368,3256.870481,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,8,14,"Success",0.026283,1383.394553,1864.340008,0.036255,0.308795,0.284432,0.015706,0.090386,3248.497275,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,9,14,"Success",0.027457,1387.390328,1865.815104,0.027978,0.278902,0.283832,0.01491,0.070471,3253.909669,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,10,14,"Success",0.02666,1393.274374,1859.075954,0.03046,0.284098,0.289045,0.015502,0.083479,3253.08036,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",65536,0,0,11,14,"Success",0.013084,1389.217507,1861.149183,0.03429,0.292869,0.288664,0.014867,0.08472,3251.095843,524296,0,262144,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.006959,3033.245646,4111.912654,0.079573,0.659376,0.65051,0.051149,0.157706,7146.7644,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.029711,3073.276464,4082.810196,0.068005,0.651241,0.651073,0.051108,0.147139,7157.685665,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,2,15,"Success",0.029321,3051.888148,4114.732969,0.076619,0.680074,0.69408,0.053064,0.170548,7168.325565,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,3,15,"Success",0.014857,3055.226332,4119.058395,0.089142,0.662829,0.676652,0.052259,0.141943,7175.923136,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,4,15,"Success",0.014339,3070.846219,4138.071953,0.080905,0.671834,0.696463,0.051731,0.158234,7210.59246,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,5,15,"Success",0.027884,3067.840023,4113.79524,0.073638,0.662117,0.728177,0.052947,0.14355,7183.324368,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,6,15,"Success",0.028591,3062.132021,4114.568438,0.08556,0.652753,0.686894,0.052471,0.151893,7178.359359,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,7,15,"Success",0.014605,3047.588498,4115.60834,0.076618,0.679468,0.677506,0.052117,0.155025,7164.852968,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,8,15,"Success",0.022811,3058.139918,4132.561209,0.079101,0.667918,0.710018,0.052661,0.159149,7192.393626,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,9,15,"Success",0.014788,3060.669877,4106.471438,0.074941,0.667504,0.687519,0.051192,0.136574,7168.774653,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,10,15,"Success",0.014868,3052.50351,4122.006615,0.077145,0.674977,0.709866,0.052889,0.165822,7176.206671,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",131072,0,0,11,15,"Success",0.029576,3059.935925,4110.454485,0.071464,0.69683,0.665618,0.059207,0.137243,7172.051139,1048584,0,524288,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.010882,6739.540865,9156.98867,0.176143,1.55773,1.665145,0.126408,0.010755,15900.077514,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.026491,6744.288902,9183.785917,0.190589,1.561096,1.605383,0.126998,0.010236,15931.596599,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,2,16,"Success",0.0263,6724.704848,9194.646291,0.173649,1.54437,1.594937,0.124068,0.012383,15922.827823,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,3,16,"Success",0.025949,6753.810389,9195.007056,0.176315,1.605711,1.59334,0.121822,0.010073,15952.351662,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,4,16,"Success",0.011044,6736.473472,9132.880453,0.170736,1.632397,1.592608,0.126594,0.010436,15872.898667,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,5,16,"Success",0.010836,6744.431521,9198.619247,0.170436,1.521207,1.604254,0.124625,0.01031,15946.493466,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,6,16,"Success",0.010722,6738.42113,9160.438423,0.188093,1.516268,1.562586,0.131166,0.320897,15902.590247,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,7,16,"Success",0.04129,6725.547792,9291.956336,0.180906,1.599366,1.656016,0.128391,0.010694,16021.121751,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,8,16,"Success",0.010752,6753.9118,9220.951873,0.17429,1.599605,1.607752,0.130038,0.010226,15978.397601,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,9,16,"Success",0.010607,6748.034772,9250.758281,0.178138,1.602544,1.629281,0.122647,0.009919,16002.347234,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,10,16,"Success",0.011011,6785.367899,9330.955989,0.172627,1.56395,1.645989,0.126603,0.010848,16119.855992,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",262144,0,0,11,16,"Success",0.025991,6763.772496,9292.646825,0.17972,1.574398,1.673356,0.128974,0.010996,16060.013866,2097160,0,1048576,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,0,17,"Warmup",0.013141,16306.543686,21949.014071,0.398556,4.366413,4.561368,0.318217,0.707317,38265.924318,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,1,17,"Warmup",0.033957,16309.154908,22090.168178,0.384627,4.466768,4.04632,0.280992,0.674466,38409.211347,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,2,17,"Success",0.046021,16309.171722,22045.267508,0.424107,4.377136,4.065557,0.294359,0.666435,38364.313937,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,3,17,"Success",0.047676,16316.159349,22013.744007,0.384436,4.401391,4.098187,0.29185,0.6884,38339.8164,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,4,17,"Success",0.031042,16344.886122,21944.006234,0.380761,4.164335,4.005132,0.316438,0.013701,38297.804854,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,5,17,"Success",0.014463,16315.324793,22024.665446,0.390114,4.332984,4.077525,0.316789,0.673052,38349.796294,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,6,17,"Success",0.02979,16299.845913,21884.345872,0.39496,4.327075,4.083534,0.292509,0.656208,38193.977025,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,7,17,"Success",0.030349,16270.379505,21975.83023,0.411193,4.434498,4.136851,0.325852,0.671992,38256.221619,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,8,17,"Success",0.030944,16261.558264,22043.332407,0.417223,4.333135,4.085891,0.277271,0.722026,38314.75821,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,9,17,"Success",0.032043,16344.974618,21964.061071,0.39286,4.38342,4.087213,0.310994,0.697488,38318.940901,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,10,17,"Success",0.031549,16260.638751,21788.605855,0.369235,4.18106,4.082005,0.292032,0.012579,38058.214281,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"powerof2",524288,0,0,11,17,"Success",0.014263,16224.523619,21972.67072,0.409346,4.382241,4.095788,0.279814,0.695045,38207.072116,4194312,0,2097152,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,0,18,"Warmup",0.000116,0.107501,0.006328,9.5e-05,0.000171,9.6e-05,5.5e-05,0.000347,0.115156,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,1,18,"Warmup",9.5e-05,0.100803,0.006362,8.4e-05,0.000125,8e-05,3.9e-05,0.000343,0.108371,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,2,18,"Success",9.7e-05,0.100337,0.006236,8.3e-05,0.000137,8.7e-05,4e-05,0.000309,0.107759,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,3,18,"Success",0.000105,0.100409,0.00621,8e-05,0.000128,6.8e-05,4e-05,0.000321,0.107799,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,4,18,"Success",0.0001,0.100368,0.006197,8.2e-05,0.000129,7.5e-05,4e-05,0.000303,0.107733,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,5,18,"Success",9.6e-05,0.100655,0.00609,8.9e-05,0.000122,6.8e-05,3.9e-05,0.000322,0.107918,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,6,18,"Success",0.000104,0.100245,0.006088,8.1e-05,0.00012,6.8e-05,4e-05,0.000305,0.107486,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,7,18,"Success",9.3e-05,0.123222,0.006208,8.3e-05,0.000132,8.6e-05,4.1e-05,0.000326,0.130635,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,8,18,"Success",0.000106,0.103108,0.006186,8.9e-05,0.00013,7.5e-05,4.1e-05,0.000345,0.110525,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,9,18,"Success",9.3e-05,0.102366,0.006257,8.6e-05,0.000122,7.8e-05,4.1e-05,0.000307,0.109798,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,10,18,"Success",0.000108,0.102391,0.006187,8.4e-05,0.000126,8e-05,4.3e-05,0.000334,0.109805,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",9,0,0,11,18,"Success",0.000109,0.102275,0.00615,8.2e-05,0.000128,7.2e-05,4.1e-05,0.000302,0.10961,76,0,36,0,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,0,29,"Warmup",0.000144,0.114549,0.006426,9.2e-05,0.000353,0.000225,8.4e-05,0.000341,0.122665,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,1,29,"Warmup",9.7e-05,0.102219,0.006312,7.4e-05,0.000272,0.000196,6.8e-05,0.000295,0.109961,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,2,29,"Success",9.6e-05,0.101341,0.006263,6.9e-05,0.000268,0.000174,6.3e-05,0.000285,0.108988,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,3,29,"Success",0.00011,0.130622,0.006385,7.5e-05,0.000324,0.000214,7.8e-05,0.000317,0.138572,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,4,29,"Success",0.000103,0.103413,0.006343,8.1e-05,0.000286,0.000192,7.8e-05,0.000295,0.111237,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,5,29,"Success",9.8e-05,0.102934,0.006236,8.5e-05,0.000285,0.000179,6e-05,0.000299,0.110626,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,6,29,"Success",0.000109,0.102651,0.006274,8.7e-05,0.000272,0.00018,6.8e-05,0.000295,0.110381,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,7,29,"Success",0.000111,0.102689,0.006215,8.7e-05,0.000276,0.000179,5.4e-05,0.000311,0.110372,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,8,29,"Success",0.000117,0.102869,0.006227,8.3e-05,0.00029,0.000182,5.6e-05,0.000308,0.110578,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,9,29,"Success",0.000106,0.102697,0.006236,8.2e-05,0.000281,0.000181,5.7e-05,0.000306,0.110397,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,10,29,"Success",9.9e-05,0.106178,0.006246,7.3e-05,0.000299,0.000187,6.9e-05,0.000307,0.113916,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",25,0,0,11,29,"Success",0.000104,0.103228,0.006268,7.4e-05,0.000282,0.000179,5.6e-05,0.000307,0.11095,204,0,100,3.4177949881e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,0,19,"Warmup",0.000116,1.963072,1.880971,0.000121,0.000417,0.000353,7.8e-05,0.0014,3.846967,220,0,108,1.9592715943e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,1,19,"Warmup",8.3e-05,1.93705,1.839733,9.8e-05,0.000437,0.000327,6.2e-05,0.001437,3.779673,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,2,19,"Success",9.7e-05,1.92571,1.818851,8.3e-05,0.000378,0.000298,6.8e-05,0.001382,3.747312,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,3,19,"Success",9e-05,1.983505,1.846548,0.000116,0.000426,0.00029,5.9e-05,0.001392,3.83287,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,4,19,"Success",0.000109,1.918777,1.866013,9.2e-05,0.000392,0.000273,5e-05,0.001354,3.78749,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,5,19,"Success",8.1e-05,1.902541,1.847204,8.2e-05,0.000404,0.000282,6.1e-05,0.001367,3.752446,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,6,19,"Success",8.6e-05,1.899666,1.838144,8.8e-05,0.000385,0.000293,6.7e-05,0.001287,3.740452,220,0,108,1.9592715943e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,7,19,"Success",9.8e-05,1.972691,1.873707,0.000114,0.000399,0.000296,6.4e-05,0.001475,3.849288,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,8,19,"Success",9.9e-05,1.920537,1.852096,9.7e-05,0.000432,0.000314,5.7e-05,0.00139,3.775469,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,9,19,"Success",8.5e-05,1.919199,1.83359,0.000108,0.000418,0.000322,7.6e-05,0.001426,3.755675,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,10,19,"Success",9.4e-05,1.941625,1.840354,8.9e-05,0.000456,0.000301,6e-05,0.001407,3.784834,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",27,0,0,11,19,"Success",8.3e-05,1.951136,1.850033,0.000114,0.000434,0.000311,7e-05,0.00141,3.804037,220,0,108,2.8350260534e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,0,36,"Warmup",0.000141,1.059061,0.863279,0.000115,0.000628,0.000493,0.000102,0.001459,1.925735,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,1,36,"Warmup",9.5e-05,1.033324,0.842185,0.000102,0.000465,0.000477,5.5e-05,0.001312,1.878466,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,2,36,"Success",9.7e-05,1.023303,0.847176,0.000118,0.000464,0.000469,8.3e-05,0.001375,1.873532,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,3,36,"Success",8.6e-05,1.027973,0.84927,0.000102,0.000477,0.000462,5.9e-05,0.00132,1.880194,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,4,36,"Success",0.000107,1.057348,0.874739,0.000121,0.00047,0.000455,7.5e-05,0.001302,1.935061,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,5,36,"Success",0.0001,1.059792,0.864403,0.00011,0.000477,0.000447,5.2e-05,0.001394,1.927215,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,6,36,"Success",9e-05,1.056226,0.844423,0.000121,0.000447,0.000446,8e-05,0.001373,1.903652,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,7,36,"Success",0.000103,1.057048,0.829276,0.000102,0.000472,0.000431,6.4e-05,0.001332,1.889277,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,8,36,"Success",9.5e-05,1.036177,0.829262,0.000118,0.00045,0.000416,7.7e-05,0.001338,1.86838,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,9,36,"Success",9.6e-05,1.007429,0.846973,9.8e-05,0.000478,0.000468,6e-05,0.001267,1.857314,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,10,36,"Success",0.000101,1.017659,0.847215,0.000108,0.000485,0.000458,7e-05,0.001266,1.86781,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",49,0,0,11,36,"Success",9.4e-05,0.989258,0.848833,0.000113,0.000476,0.00042,6.1e-05,0.001224,1.840926,396,0,196,3.2760675066e-08,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,0,20,"Warmup",0.000136,3.414824,3.172881,0.000144,0.000666,0.000615,9.8e-05,0.001418,6.591253,652,0,324,2.9959527115e-08,0
"Fftw","Outplace","Real","float",1,"radix357",81,0,0,1,20,"Warmup",8.6e-05,3.375964,3.229704,0.000133,0.000671,0.000574,0.000106,0.00134,6.609031,652,0,324,2.9959527115e-08,0
