; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503634357,"CurrentTimeLocal","Fri Aug 25 06:12:37 2017","Hostname","taurusi5417","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000236
; "Time_ContextDestroy [ms]", 0.000267
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,6,41,"Success",0.000774,486.070955,521.90505,0.589289,2.240529,2.582657,0.776368,0.336993,1014.505807,3125008,0,3125000,1.4963658906e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,7,41,"Success",0.000742,485.393984,519.859042,0.592915,2.26249,2.708277,0.725449,0.308889,1011.854712,3125008,0,3125000,1.4794366319e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,8,41,"Success",0.000748,485.832297,521.255919,0.599308,2.152153,2.370509,0.616271,0.295897,1013.125908,3125008,0,3125000,1.47424918e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,9,41,"Success",0.000818,487.831699,515.98063,0.607904,2.171818,2.451356,0.80919,0.325271,1010.181912,3125008,0,3125000,1.47961478e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,10,41,"Success",0.000838,485.866628,517.535579,0.620309,2.209449,2.532852,0.782461,0.319878,1009.870544,3125008,0,3125000,1.5015512795e-16,0
"Fftw","Inplace","Real","double",1,"radix357",390625,0,0,11,41,"Success",0.000734,484.34657,521.613846,0.602382,2.24713,2.718241,0.735179,0.338145,1012.605584,3125008,0,3125000,1.4861599702e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,0,32,"Warmup",0.000712,728.613229,779.686646,0.719816,3.505282,3.591442,1.031257,0.377426,1517.528421,4251536,0,4251528,1.7131302911e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,1,32,"Warmup",0.000706,729.006471,776.288235,0.720901,3.609268,3.407102,0.928726,0.353415,1514.316856,4251536,0,4251528,1.7432250554e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,2,32,"Success",0.000668,730.679257,782.293454,0.695803,3.634616,3.598016,1.065385,0.335096,1522.304177,4251536,0,4251528,1.8703100232e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,3,32,"Success",0.000832,734.722865,778.700926,0.695893,3.503825,3.516453,1.066752,0.371707,1522.581508,4251536,0,4251528,1.7131302911e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,4,32,"Success",0.00079,729.354935,779.491799,0.696351,3.604633,3.679599,1.06197,0.334818,1518.227359,4251536,0,4251528,1.8703100232e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,5,32,"Success",0.0008,734.575056,778.412203,0.703247,3.486959,3.615709,1.072201,0.345546,1522.21414,4251536,0,4251528,1.7131302911e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,6,32,"Success",0.000738,732.038956,779.221042,0.781137,3.510128,3.541043,1.052587,0.367335,1520.515105,4251536,0,4251528,1.7131302911e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,7,32,"Success",0.000806,729.213197,781.479545,0.693573,3.661712,3.699808,1.061228,0.359713,1520.1718,4251536,0,4251528,1.8703100232e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,8,32,"Success",0.000796,727.909964,778.735031,0.70309,3.493438,3.552916,0.938969,0.364401,1515.700618,4251536,0,4251528,1.7131302911e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,9,32,"Success",0.000813,715.647507,766.405566,0.681885,3.428065,3.536103,0.984816,0.35322,1491.040371,4251536,0,4251528,2.0834325225e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,10,32,"Success",0.000802,718.729092,764.718359,0.738873,3.478961,3.510996,0.983894,0.359919,1492.522828,4251536,0,4251528,2.0834325225e-16,0
"Fftw","Inplace","Real","double",1,"radix357",531441,0,0,11,32,"Success",0.000812,714.853183,764.640833,0.675956,3.482359,3.591866,0.984543,0.362724,1488.594417,4251536,0,4251528,2.0834325225e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,0,49,"Warmup",0.001008,349.10914,357.81162,1.190461,6.563452,7.00424,1.347694,0.411359,723.441338,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,1,49,"Warmup",0.001018,350.526077,358.621934,1.146456,6.488168,7.061554,1.434518,0.40986,725.691978,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,2,49,"Success",0.001062,348.581606,357.243396,1.161284,6.475235,7.083801,1.423058,0.407286,722.378721,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,3,49,"Success",0.00088,349.323316,357.967636,1.163173,6.515102,7.010722,1.383123,0.409703,723.77585,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,4,49,"Success",0.001022,348.803785,357.301337,1.191554,6.479227,7.049514,1.428452,0.415304,722.672194,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,5,49,"Success",0.000988,350.486135,357.938658,1.198609,6.575328,7.023933,1.382923,0.405324,725.014177,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,6,49,"Success",0.000935,351.508815,355.176431,1.213417,6.545099,7.076169,1.381025,0.409411,723.313361,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,7,49,"Success",0.000838,350.78055,355.151753,1.170755,6.501782,6.953125,1.379348,0.4331,722.373384,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,8,49,"Success",0.001039,348.89657,356.599966,1.171279,6.564096,7.037821,1.386296,0.410419,722.06977,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,9,49,"Success",0.000962,350.555019,356.925175,1.165083,6.580958,6.995496,1.387052,0.406035,724.017703,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,10,49,"Success",0.000874,350.606389,357.541785,1.157455,6.520325,7.02151,1.38465,0.43278,724.66782,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",823543,0,0,11,49,"Success",0.00088,350.60656,357.237997,1.173554,6.573802,7.431444,1.284754,0.413882,724.724995,6588352,0,6588344,1.6065990277e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,0,33,"Warmup",0.00115,2377.382004,2374.341391,2.830517,10.620376,9.635406,1.971961,0.34206,4777.128078,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,1,33,"Warmup",0.000751,2380.599124,2410.472147,2.630835,10.644269,9.48238,1.963481,0.36865,4816.164474,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,2,33,"Success",0.000804,2379.143879,2346.125843,2.635682,10.627109,9.744104,1.91947,0.339474,4750.53953,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,3,33,"Success",0.000928,2353.11372,2351.223077,2.629617,10.683655,9.964655,1.815991,0.335949,4729.770778,12754592,0,12754584,1.7368475459e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,4,33,"Success",0.000918,2349.411481,2345.082832,2.63752,10.580024,9.683708,1.919572,0.329783,4719.649008,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,5,33,"Success",0.000942,2345.39326,2342.85283,2.641283,10.577339,9.499173,1.910735,0.345698,4713.223992,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,6,33,"Success",0.000896,2339.922562,2341.981468,2.616276,10.603671,9.498919,1.908868,0.335173,4706.870915,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,7,33,"Success",0.000858,2348.797219,2356.60108,2.685525,10.569183,9.926894,1.676633,0.351516,4730.612053,12754592,0,12754584,1.7544475034e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,8,33,"Success",0.001041,2347.743047,2346.741916,2.663058,10.62724,9.735946,1.919977,0.340374,4719.77557,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,9,33,"Success",0.001008,2345.946536,2347.394339,2.611102,10.563346,9.792966,1.915434,0.33969,4718.567692,12754592,0,12754584,1.7166992068e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,10,33,"Success",0.00098,2349.59895,2358.046335,2.616275,10.602998,9.897054,1.702496,0.357644,4732.825818,12754592,0,12754584,1.7544475034e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1594323,0,0,11,33,"Success",0.001223,2347.282134,2353.430048,2.627429,10.564357,9.906484,1.867909,0.333188,4726.015846,12754592,0,12754584,1.7368475459e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,0,42,"Warmup",0.001255,2573.599209,2766.919592,3.923976,11.018364,12.431064,2.907374,0.314624,5371.11829,15625008,0,15625000,1.7704042484e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,1,42,"Warmup",0.001185,2563.960117,2777.301401,3.948398,10.972274,12.259262,2.617703,0.281878,5371.345801,15625008,0,15625000,1.8024366509e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,2,42,"Success",0.001229,2560.07846,2864.422513,4.161305,10.995122,12.174991,3.14496,0.317007,5455.299011,15625008,0,15625000,1.7528708829e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,3,42,"Success",0.001042,2697.172737,2793.35648,3.96252,11.085076,12.379525,2.573415,0.31452,5520.848765,15625008,0,15625000,1.7890494378e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,4,42,"Success",0.000888,2608.49044,2779.243364,3.963934,11.006106,11.532789,3.262732,0.308509,5417.81221,15625008,0,15625000,1.7677891944e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,5,42,"Success",0.001221,2555.149275,2857.190959,4.169908,10.984034,12.540643,2.521017,0.355913,5442.916659,15625008,0,15625000,1.7205041433e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,6,42,"Success",0.001027,2553.25957,2772.400142,4.049668,11.072677,12.426745,2.535849,0.326971,5356.076119,15625008,0,15625000,1.7966854633e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,7,42,"Success",0.00105,2552.592231,2773.092582,3.963672,10.982082,12.411321,2.533624,0.312117,5355.892449,15625008,0,15625000,1.8029043534e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,8,42,"Success",0.001077,2581.903965,2782.875148,3.047373,10.496227,11.690764,2.347677,0.334789,5392.699989,15625008,0,15625000,1.7894127869e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,9,42,"Success",0.000982,2582.220856,2789.820162,2.995975,10.44575,12.728648,2.161514,0.341922,5400.718721,15625008,0,15625000,1.7968065117e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,10,42,"Success",0.001017,2584.56867,2865.862829,3.006918,10.617292,12.960744,2.192945,0.364929,5479.578299,15625008,0,15625000,1.7528708829e-16,0
"Fftw","Inplace","Real","double",1,"radix357",1953125,0,0,11,42,"Success",0.000834,2585.105261,2788.034586,3.047396,10.456399,12.543421,2.218289,0.350473,5401.759764,15625008,0,15625000,1.7966854633e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,0,34,"Warmup",0.006054,10425.803365,9696.972935,6.810878,41.809139,52.247493,5.831622,5.211891,20234.697671,38263760,0,38263752,2.3149471797e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,1,34,"Warmup",0.005625,10158.92349,9631.871871,6.824991,40.211839,48.983747,5.423376,2.980845,19895.229611,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,2,34,"Success",0.001114,11110.341946,10119.699724,8.048601,41.376336,52.748619,7.079458,7.384406,21346.683962,38263760,0,38263752,2.2751970424e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,3,34,"Success",0.005641,10611.405887,10253.942596,7.351296,39.83742,52.658872,6.459737,5.171531,20976.837005,38263760,0,38263752,2.3272516922e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,4,34,"Success",0.005478,10547.569829,10145.001419,7.354747,40.31833,54.238939,6.452697,5.17726,20806.122558,38263760,0,38263752,2.2978311279e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,5,34,"Success",0.005491,10578.754298,10147.081892,7.24126,39.549698,50.592434,6.415027,5.189645,20834.833927,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,6,34,"Success",0.005762,11326.609606,10762.686526,7.198423,40.251167,52.445327,6.455415,5.901663,22201.557589,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,7,34,"Success",0.006162,10325.980698,9805.277009,6.562395,39.809945,51.104884,5.851681,5.18688,20239.783653,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,8,34,"Success",0.006346,10289.070579,9766.234762,6.443267,39.60856,50.462074,5.78572,5.206797,20162.821579,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,9,34,"Success",0.005813,10336.369454,9766.080539,6.4482,40.100897,51.270914,5.801916,5.217244,20211.298499,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,10,34,"Success",0.0061,10335.941358,9790.22612,6.819349,40.253631,50.924126,5.809101,5.196658,20235.179719,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",4782969,0,0,11,34,"Success",0.005797,10315.765048,9791.938707,6.410066,39.968157,51.114568,5.880288,5.208514,20216.294596,38263760,0,38263752,2.3208825543e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,0,50,"Warmup",0.006459,3800.488028,3616.490978,7.276802,58.491558,74.61755,6.872459,5.843438,7570.090894,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,1,50,"Warmup",0.005719,3825.746155,3621.394462,7.297726,59.403484,75.083538,6.802977,5.781914,7601.519738,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,2,50,"Success",0.006258,3799.412058,3605.142798,7.280623,57.454279,74.367868,6.829025,5.836211,7556.332038,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,3,50,"Success",0.005484,3799.089143,3607.736664,7.169299,57.078573,74.001313,6.830113,5.831586,7557.74541,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,4,50,"Success",0.006006,3804.88798,3606.902718,7.152671,57.457983,74.422801,6.80999,5.850961,7563.494766,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,5,50,"Success",0.005789,3828.255315,3628.862024,7.194907,58.740737,74.76441,6.81911,5.841965,7610.487358,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,6,50,"Success",0.005232,3812.977242,3614.932341,7.175584,58.404118,74.633758,6.862009,5.902943,7580.896523,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,7,50,"Success",0.005533,3818.429534,3620.819443,7.337978,58.130264,74.463481,6.875157,5.874623,7591.939583,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,8,50,"Success",0.005138,3822.472625,3633.576553,7.27214,58.365683,74.70872,6.886071,5.895094,7609.185282,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,9,50,"Success",0.00585,3813.692388,3624.673348,7.347487,58.94103,76.281547,6.927276,5.802832,7593.67526,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,10,50,"Success",0.005583,3814.522269,3615.271629,7.171159,57.637614,74.531546,6.868659,5.911623,7581.923164,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",5764801,0,0,11,50,"Success",0.005948,3809.620534,3618.007294,7.176707,57.504644,74.535627,6.993258,5.883356,7579.730632,46118416,0,46118408,1.7434756697e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,0,43,"Warmup",0.005827,20740.560855,20537.339363,12.89081,65.047309,106.380409,12.105559,5.533745,41479.867637,78125008,0,78125000,1.8332256232e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,1,43,"Warmup",0.005603,20851.733811,20685.575493,12.998725,66.359042,106.549692,11.905711,5.557424,41740.68939,78125008,0,78125000,1.712920661e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,2,43,"Success",0.006117,20901.803033,20673.10161,12.931229,65.461912,102.011372,11.701226,5.554839,41772.575017,78125008,0,78125000,1.7601908146e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,3,43,"Success",0.005425,20457.750577,20112.674731,12.88686,65.251218,102.581342,11.733769,5.553791,40768.441264,78125008,0,78125000,1.7265221877e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,4,43,"Success",0.005317,20478.541488,20440.838835,12.77763,64.71126,102.31746,11.693204,5.57061,41116.459588,78125008,0,78125000,1.7381456734e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,5,43,"Success",0.006342,20423.669059,20516.085025,12.921616,64.495237,101.080376,11.694517,5.548124,41135.503658,78125008,0,78125000,1.7601908146e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,6,43,"Success",0.005471,20467.52699,20458.31856,12.910955,63.81709,100.597717,11.831781,5.60001,41120.612402,78125008,0,78125000,1.7601908146e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,7,43,"Success",0.00534,20437.981361,20389.127593,12.776127,64.58021,100.920669,11.974461,5.579785,41022.949671,78125008,0,78125000,1.7346458137e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,8,43,"Success",0.005755,20461.585673,20657.324393,12.844659,64.834422,105.766108,11.628061,5.502898,41319.495865,78125008,0,78125000,1.7679554377e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,9,43,"Success",0.005998,20634.585487,20920.595676,12.925833,64.922725,104.728824,11.59899,5.532511,41754.899453,78125008,0,78125000,1.7473943662e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,10,43,"Success",0.005754,20646.520858,20911.339553,12.667466,64.813167,105.150986,11.70511,5.561547,41757.768319,78125008,0,78125000,1.7679554377e-16,0
"Fftw","Inplace","Real","double",1,"radix357",9765625,0,0,11,43,"Success",0.006172,20653.023876,20948.218305,13.27126,65.03409,106.336549,12.014114,5.568525,41803.476481,78125008,0,78125000,1.7734715051e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,0,51,"Warmup",0.000419,0.045461,0.021753,0.000315,0.00067,0.000485,0.000208,0.001265,0.071922,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,1,51,"Warmup",0.000323,0.036425,0.018974,0.000263,0.000667,0.000445,0.00015,0.00109,0.059681,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,2,51,"Success",0.000333,0.036377,0.019021,0.000293,0.000708,0.000435,0.000169,0.00098,0.059546,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,3,51,"Success",0.000371,0.035869,0.018962,0.000247,0.000625,0.000441,0.000158,0.000888,0.058841,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,4,51,"Success",0.000302,0.035639,0.018918,0.000259,0.000668,0.000441,0.000159,0.000906,0.05853,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,5,51,"Success",0.000297,0.035783,0.018733,0.000244,0.000673,0.000427,0.000166,0.000917,0.058518,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,6,51,"Success",0.000299,0.036206,0.01896,0.000271,0.000631,0.000399,0.000148,0.000916,0.059057,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,7,51,"Success",0.000325,0.035769,0.018686,0.000247,0.000652,0.000425,0.000149,0.000874,0.05835,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,8,51,"Success",0.000318,0.035769,0.018886,0.000282,0.000646,0.000423,0.000154,0.000852,0.058546,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,9,51,"Success",0.000313,0.035665,0.018932,0.000271,0.000637,0.000435,0.000154,0.00088,0.05855,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,10,51,"Success",0.000317,0.035805,0.018976,0.00027,0.000723,0.000431,0.000152,0.000879,0.058759,608,0,304,1.1267912396e-16,0
"Fftw","Outplace","Complex","double",1,"oddshape",19,0,0,11,51,"Success",0.000292,0.0361,0.018826,0.000267,0.000706,0.000423,0.000149,0.000864,0.058855,608,0,304,1.1267912396e-16,0
