; "SupportedThreads",24,"UsedThreads",1,"TotalMemory",67312496640,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1497541002,"CurrentTimeLocal","Thu Jun 15 17:36:42 2017","Hostname","taurusi5027"
; "Time_ContextCreate [ms]", 0.000262
; "Time_ContextDestroy [ms]", 0.000273
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000611,55.160053,49.937821,0.000429,0.002731,0.001299,0.000241,0.002147,105.106714,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.000403,55.143241,50.205069,0.000443,0.002622,0.001319,0.000241,0.002101,105.356959,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.000555,55.19014,49.880832,0.000373,0.00252,0.001203,0.000223,0.001882,105.079197,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.000391,55.011628,50.056894,0.000441,0.002714,0.001201,0.000234,0.002137,105.077173,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.000527,55.093267,49.955329,0.000429,0.002477,0.001299,0.000249,0.002319,105.05735,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.000445,55.129266,50.054023,0.000405,0.001975,0.001263,0.000235,0.002105,105.191162,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.000601,55.161916,49.87556,0.000465,0.002412,0.001337,0.000243,0.002286,105.046247,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.000491,55.076478,49.912721,0.000391,0.002851,0.001311,0.000237,0.011176,105.007141,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.000587,55.110102,49.876888,0.000363,0.002614,0.001144,0.000218,0.002112,104.995474,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.000517,55.220442,49.853746,0.000469,0.002416,0.001329,0.000244,0.002786,105.083463,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.000493,55.070492,50.003296,0.000405,0.002486,0.001162,0.000226,0.001965,105.082052,2048,0,2048
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000437,78.538486,71.479468,0.000565,0.003095,0.002242,0.000283,0.002375,150.028365,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.000457,78.806774,70.992334,0.000567,0.003059,0.002275,0.000258,0.010253,149.817497,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.000523,78.550671,72.898505,0.000578,0.002933,0.002273,0.000266,0.0022,151.459343,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.000495,78.896843,71.594647,0.000575,0.003136,0.002379,0.000286,0.002658,150.502496,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.000389,78.412384,71.428672,0.000523,0.00325,0.00263,0.000268,0.012422,149.862032,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.000473,78.661871,71.27804,0.000551,0.003172,0.002388,0.000261,0.002829,149.950991,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.000381,78.731241,71.310929,0.000507,0.003111,0.00227,0.000271,0.002987,150.053128,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.000529,78.683714,71.183112,0.000533,0.00316,0.002271,0.000247,0.002759,149.877849,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.000485,78.644267,71.346808,0.000508,0.003101,0.002502,0.000256,0.0026,150.001979,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.000538,78.752941,71.296619,0.000528,0.003083,0.002274,0.000285,0.002358,150.060081,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.000463,78.659723,71.402772,0.000511,0.003041,0.002264,0.000287,0.002688,150.073187,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.000558,78.729116,71.306368,0.000509,0.003089,0.002249,0.000263,0.002991,150.046576,4096,0,4096
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000551,109.100378,99.927324,0.001007,0.005611,0.004829,0.000559,0.002558,209.044194,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.000417,109.227036,99.736046,0.000874,0.005795,0.020041,0.000532,0.002225,208.994479,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.000523,109.461415,100.059441,0.000976,0.005319,0.004699,0.000537,0.002872,209.537288,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.000567,109.236652,99.862127,0.000951,0.005563,0.004771,0.000521,0.002474,209.115143,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.000389,109.150687,100.118396,0.000954,0.005647,0.004807,0.000545,0.002356,209.285303,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.000415,109.267117,99.994159,0.000975,0.005493,0.004823,0.000537,0.003059,209.278022,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.000511,109.29165,100.056476,0.000958,0.005613,0.004685,0.000536,0.002427,209.364331,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.000471,111.208143,100.032848,0.000836,0.005455,0.004491,0.000553,0.002255,211.25651,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.000652,109.222839,100.253136,0.000982,0.005647,0.004845,0.000535,0.003059,209.493165,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.000417,109.160058,99.780822,0.000804,0.005696,0.004643,0.000517,0.00239,208.956814,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.000441,109.406588,99.758283,0.000967,0.005621,0.004872,0.000551,0.002879,209.181651,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.00045,110.103101,100.212532,0.000954,0.005543,0.004671,0.000534,0.003051,210.332293,8192,0,8192
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.000613,156.873992,145.416016,0.001497,0.011208,0.010001,0.001001,0.002929,302.318822,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.000589,157.113963,145.737412,0.002071,0.011212,0.010103,0.000962,0.002971,302.880832,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.000584,157.032293,145.423896,0.001429,0.011176,0.010136,0.001045,0.014402,302.496479,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.000441,156.813517,145.330866,0.002061,0.011374,0.010187,0.001024,0.003158,302.174109,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.000662,157.248183,145.592155,0.001566,0.011302,0.010127,0.000994,0.00229,302.868825,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.000503,157.291207,145.662296,0.001548,0.011449,0.010144,0.001002,0.014551,302.994257,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.000529,157.363075,145.438892,0.001541,0.01146,0.010077,0.001057,0.002963,302.83118,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.000565,156.990075,145.36496,0.001999,0.011186,0.009993,0.00096,0.013818,302.395146,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.000682,156.959747,145.222307,0.00158,0.011629,0.010054,0.00106,0.002407,302.21105,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.000549,156.826488,145.504986,0.002091,0.011347,0.01033,0.000963,0.014209,302.37249,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.000561,156.786118,145.458232,0.001801,0.012314,0.010496,0.00104,0.013528,302.28573,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.000578,156.910181,145.443857,0.002069,0.011294,0.010079,0.001069,0.003027,302.383678,16384,0,16384
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.000698,251.026752,235.301311,0.003352,0.027264,0.023621,0.002965,0.018867,486.406413,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.000615,251.475344,234.08398,0.003893,0.026488,0.023661,0.002826,0.015987,485.634342,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.000661,249.405765,234.953326,0.003253,0.027115,0.023761,0.002949,0.017386,484.43584,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.000611,250.824025,234.833547,0.003679,0.026459,0.023575,0.002816,0.003281,485.71958,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.000762,250.84599,235.30792,0.003412,0.027107,0.023656,0.002949,0.018116,486.231524,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.000529,251.675019,237.085399,0.003887,0.026654,0.023501,0.002827,0.016529,488.835875,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.000692,250.616803,235.005335,0.003316,0.026873,0.023701,0.002916,0.018669,485.699878,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.000625,251.108311,235.475428,0.003889,0.026554,0.024481,0.002646,0.016151,486.65963,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.000619,250.758379,235.145971,0.003304,0.02649,0.023759,0.00296,0.017587,485.980625,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.000632,251.661692,236.600237,0.003833,0.026622,0.023633,0.002808,0.016789,488.337812,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.000658,251.18837,234.925498,0.003246,0.026628,0.023806,0.002887,0.018316,486.190888,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.000573,251.363279,234.759625,0.003893,0.026914,0.023934,0.002843,0.016058,486.19866,32768,0,32768
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.000567,423.005342,397.165605,0.006683,0.05977,0.058923,0.00581,0.004031,820.308375,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.004725,423.098347,398.458527,0.007241,0.060068,0.058706,0.005759,0.016727,821.711721,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.000469,421.372258,399.545756,0.006715,0.058489,0.057706,0.009725,0.022934,821.075784,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.00059,418.604037,398.186214,0.007185,0.05926,0.058406,0.005685,0.016861,816.939894,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.000622,420.321934,398.307248,0.006645,0.058919,0.057371,0.005769,0.023369,818.783504,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.000519,420.79944,397.716865,0.006585,0.059024,0.058069,0.005677,0.022957,818.670749,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.000469,421.206207,397.619112,0.006795,0.05786,0.061453,0.005895,0.022861,818.982268,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.000598,419.759841,396.962296,0.007098,0.059394,0.058733,0.005775,0.01731,816.872723,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.000629,421.501285,398.260312,0.006678,0.059218,0.058075,0.005766,0.023016,819.916621,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.000584,420.438911,399.389989,0.00726,0.05786,0.062284,0.005823,0.016983,819.981315,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.000597,420.725845,397.331438,0.00671,0.058416,0.057161,0.005838,0.023465,818.21115,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.000562,420.609872,397.866806,0.007436,0.059258,0.058666,0.005729,0.017419,818.627343,65536,0,65536
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.004552,768.33631,741.072116,0.015397,0.142805,0.142753,0.013379,0.058129,1509.787275,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.000571,769.935746,742.673785,0.020931,0.140422,0.143991,0.012982,0.044956,1512.975211,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.000621,773.108746,739.467986,0.018012,0.143246,0.144573,0.013303,0.044648,1512.94288,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.0006,773.216199,740.40456,0.017817,0.141186,0.141609,0.013187,0.038588,1513.975539,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.000643,771.067092,742.958362,0.015825,0.139492,0.139492,0.013371,0.0534,1514.389436,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.000599,772.857122,740.520834,0.018303,0.139372,0.144609,0.012998,0.054609,1513.75027,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.000589,770.595071,739.609945,0.015927,0.138662,0.139083,0.013091,0.056558,1510.570638,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.000683,768.221405,733.740416,0.015647,0.139199,0.139909,0.01365,0.054316,1502.327011,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.000582,767.45937,737.090915,0.019315,0.144315,0.143977,0.013292,0.037256,1504.910742,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.00061,772.855313,743.755798,0.017601,0.143084,0.144097,0.014436,0.039199,1516.971887,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.000553,775.239572,737.172766,0.018896,0.138756,0.139947,0.013429,0.045453,1512.771174,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.000543,772.977189,739.582716,0.019192,0.141567,0.151445,0.013327,0.056791,1512.944644,131072,0,131072
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.004745,1452.456918,1426.564845,0.03368,0.368936,0.333254,0.032416,0.028184,2879.824728,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.004228,1445.335646,1415.681518,0.033723,0.336604,0.332106,0.032107,0.050829,2861.808488,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.004539,1456.01283,1410.086941,0.036913,0.336137,0.334656,0.033326,0.046358,2866.893461,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.000726,1450.011592,1414.323426,0.035886,0.332386,0.332958,0.036862,0.058362,2865.133994,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.004717,1455.645133,1424.07281,0.036023,0.335804,0.36526,0.032928,0.039193,2880.533664,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.000648,1453.32617,1420.395764,0.035136,0.335097,0.367462,0.032006,0.038918,2874.533071,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.000649,1451.96995,1429.858673,0.035109,0.351093,0.373796,0.033675,0.055102,2882.679844,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.004629,1458.166508,1426.690179,0.0363,0.339088,0.359353,0.033057,0.057104,2885.688009,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.00427,1458.741941,1416.520167,0.03532,0.348355,0.341449,0.033215,0.006605,2876.033164,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.004541,1455.216422,1431.41579,0.036463,0.334693,0.367054,0.032453,0.054566,2887.463748,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.004367,1467.200111,1429.040965,0.036334,0.336723,0.338969,0.032281,0.048116,2897.039578,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.004679,1455.583133,1415.287893,0.036439,0.331863,0.336953,0.032869,0.04412,2871.659831,262144,0,262144
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.004571,3562.565634,3524.580185,0.07612,0.743417,0.756282,0.067958,0.119169,7088.915072,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.005505,3547.589931,3534.969533,0.079862,0.738558,0.736041,0.065974,0.121556,7084.308791,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,14,"Success",0.005255,3539.101341,3532.216511,0.075812,0.739341,0.75313,0.065711,0.119356,7073.078371,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,14,"Success",0.005272,3562.477034,3523.236113,0.076864,0.740418,0.741691,0.065207,0.115983,7087.460421,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,14,"Success",0.005388,3542.871208,3522.791614,0.096168,0.744698,0.750736,0.064999,0.129228,7067.455831,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,14,"Success",0.005615,3548.90141,3532.083796,0.069191,0.739939,0.746643,0.064893,0.115128,7082.728401,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,14,"Success",0.00505,3533.800574,3520.711236,0.074383,0.73538,0.753134,0.06493,0.115282,7056.261814,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,14,"Success",0.005368,3557.860299,3531.81458,0.072775,0.74088,0.750084,0.065045,0.122936,7091.4337,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,14,"Success",0.005283,3545.500673,3544.10808,0.081158,0.737482,0.742392,0.065581,0.124053,7091.36659,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,14,"Success",0.005358,3533.234002,3523.072727,0.074215,0.736916,0.7474,0.065354,0.117617,7058.055429,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,10,14,"Success",0.005178,3545.885495,3527.560518,0.07922,0.729551,0.734775,0.065494,0.117855,7075.179907,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,11,14,"Success",0.005278,3550.673308,3524.054683,0.073816,0.746522,0.738674,0.068603,0.125229,7076.487939,524288,0,524288
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.004596,2473.850987,2430.92473,0.15929,1.643148,1.663475,0.174826,0.217748,4908.641234,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.004926,2468.007701,2439.465818,0.152693,1.650718,1.653319,0.180461,0.210138,4911.327863,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,2,15,"Success",0.005069,2471.754774,2443.183988,0.158482,1.62235,1.649838,0.180692,0.214909,4918.772162,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,3,15,"Success",0.004833,2468.998959,2437.052604,0.174431,1.632907,1.666602,0.176863,0.00611,4909.71539,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,4,15,"Success",0.00519,2470.226248,2442.458102,0.159148,1.610386,1.637839,0.184326,0.226434,4916.509634,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,5,15,"Success",0.004987,2472.320278,2448.241081,0.154049,1.624191,1.604811,0.174063,0.207157,4924.332482,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,6,15,"Success",0.004759,2468.801721,2445.124864,0.15763,1.602363,1.632091,0.180862,0.216502,4917.722918,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,7,15,"Success",0.004895,2480.335901,2438.786126,0.157384,1.629485,1.631362,0.180511,0.216784,4922.944571,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,8,15,"Success",0.00499,2463.158184,2443.218944,0.158983,1.615731,1.623925,0.174872,0.213815,4910.171488,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,9,15,"Success",0.004982,2470.043824,2440.919123,0.162428,1.609679,1.635184,0.181265,0.006258,4914.565233,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,10,15,"Success",0.004975,2476.108097,2438.062257,0.158951,1.606866,1.633668,0.18093,0.214069,4917.971591,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,11,15,"Success",0.004917,2474.477124,2451.619534,0.152941,1.598845,1.64037,0.183996,0.006714,4929.686292,1048576,0,1048576
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.004927,6013.545787,5964.886468,0.408444,3.795642,3.746736,0.416684,0.478641,11987.285214,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.005699,6008.404325,5958.544585,0.349761,3.788928,3.786506,0.445521,0.413773,11975.740981,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,2,16,"Success",0.005655,6008.582365,5961.632669,0.351597,3.777979,3.781971,0.43686,0.416349,11978.98742,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,3,16,"Success",0.005765,6000.882565,5964.552817,0.367252,3.694978,3.720297,0.421645,0.412939,11974.060146,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,4,16,"Success",0.005421,6001.96441,5969.420575,0.350251,3.764096,3.828616,0.439912,0.415412,11980.190882,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,5,16,"Success",0.005609,6002.384278,5960.922785,0.410103,3.701982,3.700621,0.397333,0.455875,11971.980711,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,6,16,"Success",0.005528,5997.600991,5980.466608,0.363687,3.80105,3.722913,0.427938,0.40745,11986.797947,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,7,16,"Success",0.005649,5995.228938,5957.154548,0.350233,3.723247,3.75882,0.43912,0.408252,11961.070786,2097152,0,2097152
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,8,16,"Success",0.005872,5989.006545,5942.051562,0.369861,3.76895,3.774338,0.443592,0.416975,11939.839631,2097152,0,2097152
