; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",15964327936,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1534882441,"CurrentTimeLocal","Tue Aug 21 23:14:01 2018","Hostname","teegema","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000186
; "Time_ContextDestroy [ms]", 7.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","double",1,"radix357",117649,0,0,11,40,"Success",0.033625,284.203406,276.343736,0.402525,3.922115,3.938724,0.348537,0.021956,569.216153,3764768,0,1882384,1.2846263718e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,0,27,"Warmup",0.003534,1377.77783,1429.279937,0.596643,5.342805,5.911101,0.61552,0.018639,2819.547497,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,1,27,"Warmup",0.032087,1376.681096,1430.837311,0.605751,5.348578,5.967131,0.604005,0.018002,2820.095862,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,2,27,"Success",0.03202,1379.969583,1436.373673,0.582609,5.345154,5.932259,0.593327,0.016339,2828.846374,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,3,27,"Success",0.032005,1458.22359,1385.524318,0.562841,5.343447,5.462897,0.608254,0.019247,2855.778056,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,4,27,"Success",0.032644,1384.66316,1385.239144,0.576873,5.343805,5.515198,0.597223,0.02037,2781.989943,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,5,27,"Success",0.0321,1376.873473,1434.809555,0.58162,5.346593,5.932059,0.604097,0.016813,2824.197801,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,6,27,"Success",0.032709,1380.408309,1387.703563,0.553184,5.377472,5.536825,0.60759,0.021375,2780.24252,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,7,27,"Success",0.032037,1465.089435,1385.275433,0.585797,5.343235,5.477208,0.604484,0.019398,2862.429065,5668704,0,2834352,1.3314746789e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,8,27,"Success",0.032103,1375.672351,1429.36806,0.580346,5.345993,5.921723,0.597061,0.017523,2817.537099,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,9,27,"Success",0.032438,1380.306003,1431.623597,0.566315,5.348472,5.924584,0.595311,0.017658,2824.415894,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,10,27,"Success",0.031968,1377.669151,1430.259585,0.565443,5.369942,5.944972,0.590775,0.01767,2820.451053,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",177147,0,0,11,27,"Success",0.032012,1381.06413,1508.748481,0.560283,5.360919,5.91588,0.589846,0.018236,2902.291485,5668704,0,2834352,1.2030387904e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,0,35,"Warmup",0.003167,3161.067925,3215.14149,1.15827,11.189774,12.089874,1.201803,1.203597,6403.057751,12500000,0,6250000,1.1638022952e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,1,35,"Warmup",0.058682,3192.154029,3070.420424,1.134981,10.97549,11.18494,1.176817,1.427266,6288.534539,12500000,0,6250000,1.1228405141e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,2,35,"Success",0.079314,3176.891594,3168.463603,1.134139,11.011914,11.009643,1.176786,1.306617,6371.075286,12500000,0,6250000,1.1038704296e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,3,35,"Success",0.05909,3174.846693,3088.383656,1.170135,10.748944,10.905939,1.174664,1.271281,6288.562528,12500000,0,6250000,1.1003580317e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,4,35,"Success",0.058422,3183.887712,3233.285074,1.134443,10.983399,11.042094,1.185214,1.285504,6442.863548,12500000,0,6250000,1.1228405141e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,5,35,"Success",0.057728,3174.283579,3087.416594,1.155681,10.761768,10.909734,1.198279,1.298312,6287.083389,12500000,0,6250000,1.1038704296e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,6,35,"Success",0.060443,3185.188902,3151.796598,1.159235,10.83565,10.792992,1.186098,1.225962,6362.247754,12500000,0,6250000,1.1147205217e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,7,35,"Success",0.059007,3202.249452,3079.758595,1.132064,11.103626,11.020854,1.179645,1.294033,6307.799056,12500000,0,6250000,1.1156388117e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,8,35,"Success",0.058021,3283.64196,3064.027635,1.12788,10.959973,11.011105,1.197722,1.312925,6373.339156,12500000,0,6250000,1.1228405141e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,9,35,"Success",0.057422,3166.825299,3049.214639,1.149785,10.824112,10.784095,1.19223,1.225246,6241.274522,12500000,0,6250000,1.1156388117e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,10,35,"Success",0.058729,3296.191903,3072.407721,1.133507,11.024092,10.926936,1.177011,1.327234,6394.248861,12500000,0,6250000,1.1003580317e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",390625,0,0,11,35,"Success",0.06215,3161.770533,3088.949695,1.162543,10.693406,11.001575,1.189931,1.293836,6276.125297,12500000,0,6250000,1.1228405141e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,0,28,"Warmup",0.025799,5205.927587,4829.854633,2.207629,19.184727,18.982311,2.094702,1.777881,10080.057358,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,1,28,"Warmup",0.057277,5236.082693,4807.239756,2.213932,19.283099,18.956475,2.218827,1.823454,10087.877476,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,2,28,"Success",0.056979,5248.115959,4859.81362,2.182418,19.310876,19.099823,2.089552,1.789403,10152.460284,17006112,0,8503056,1.4807171178e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,3,28,"Success",0.05743,4902.749496,4750.963891,2.196741,18.888065,19.046662,2.080748,1.886596,9697.871737,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,4,28,"Success",0.055198,5008.179583,4738.833791,2.206591,19.080504,19.009194,2.09224,1.855222,9791.314211,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,5,28,"Success",0.057422,4912.208303,4819.285259,2.218824,19.021796,19.034697,2.116605,2.006524,9775.951345,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,6,28,"Success",0.057065,4915.716813,4815.477608,2.214673,19.032736,19.127821,2.105042,1.89852,9775.632335,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,7,28,"Success",0.057175,4907.628168,4850.328746,2.203184,19.098192,19.318905,2.088105,1.994465,9802.7189,17006112,0,8503056,1.5732568173e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,8,28,"Success",0.057218,5341.049979,4725.136998,2.201239,19.258808,19.038292,2.089176,1.803257,10110.636725,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,9,28,"Success",0.057443,5290.472983,4736.514393,2.166528,19.266648,18.898481,2.09496,1.804549,10071.278332,17006112,0,8503056,1.5269528758e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,10,28,"Success",0.057196,5302.654555,4718.787196,2.21333,19.279383,18.915882,2.091983,1.833756,10065.835126,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",531441,0,0,11,28,"Success",0.05734,5215.75397,4807.868862,2.208152,19.255861,18.982812,2.090313,1.81924,10068.03851,17006112,0,8503056,1.5242417658e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,0,41,"Warmup",0.023737,2265.620478,2196.236943,2.35647,32.213345,32.23683,2.481322,2.873318,4534.044536,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,1,41,"Warmup",0.05827,2351.039537,2202.974995,2.351031,32.302107,32.24467,2.383927,3.061478,4626.41791,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,2,41,"Success",0.059718,2272.487554,2203.505208,2.367909,32.308136,32.229548,2.408633,3.026086,4548.39451,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,3,41,"Success",0.058058,2277.171786,2232.128402,2.727167,37.154335,35.890548,2.735406,3.719347,4591.587103,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,4,41,"Success",0.058893,2291.441213,2200.732756,2.359336,32.318623,32.285433,2.392275,3.081284,4564.671702,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,5,41,"Success",0.068847,2273.524914,2198.915306,2.372505,32.168409,32.39041,2.405553,3.024063,4544.872443,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,6,41,"Success",0.059072,2282.825399,2279.077378,2.423807,32.269104,32.316671,2.433561,3.05658,4634.463456,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,7,41,"Success",0.062575,2265.971295,2199.084742,2.375543,32.292858,32.307053,2.440055,3.032466,4537.568437,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,8,41,"Success",0.058058,2271.251343,2213.449489,2.339693,32.455134,32.316174,2.384342,3.075202,4557.331287,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,9,41,"Success",0.058489,2341.853036,2247.424878,2.383128,32.343373,32.98404,2.39316,3.063341,4662.505215,26353376,0,13176688,1.400946032e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,10,41,"Success",0.058745,2273.818787,2208.300933,2.369477,32.281885,32.256796,2.40349,3.049116,4554.541037,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Complex","double",1,"radix357",823543,0,0,11,41,"Success",0.060072,2262.506614,2283.79551,2.368328,32.249452,32.22149,2.41157,3.282493,4618.897332,26353376,0,13176688,1.4317255558e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,0,42,"Warmup",0.002939,0.229488,0.034059,0.000303,0.000865,0.000564,9.6e-05,0.000715,0.269488,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,1,42,"Warmup",0.000227,0.189868,0.033291,0.000144,0.000709,0.000583,0.000125,0.000552,0.225959,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,2,42,"Success",0.000222,0.231704,0.040449,0.000327,0.001116,0.000764,8.6e-05,0.001087,0.2763,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,3,42,"Success",0.000534,0.270747,0.033963,0.000235,0.001305,0.000616,0.000126,0.000937,0.308956,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,4,42,"Success",0.000368,0.209948,0.033172,0.000161,0.000522,0.000621,6.3e-05,0.000639,0.245944,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,5,42,"Success",0.000219,0.187022,0.032929,0.000103,0.0006,0.000647,4.9e-05,0.000594,0.222582,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,6,42,"Success",0.000202,0.214641,0.03299,0.000198,0.000741,0.000619,4.8e-05,0.000552,0.250385,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,7,42,"Success",0.000211,0.187817,0.032685,0.000303,0.000599,0.000644,5.2e-05,0.000535,0.223266,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,8,42,"Success",0.000224,0.194532,0.032657,0.000157,0.000533,0.000556,6.5e-05,0.000528,0.22972,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,9,42,"Success",0.000213,0.185498,0.038573,0.000335,0.000616,0.000573,4.7e-05,0.000563,0.226867,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,10,42,"Success",0.000206,0.19657,0.032856,0.000136,0.000468,0.000723,5.1e-05,0.00051,0.231966,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",19,0,0,11,42,"Success",0.000236,0.186157,0.032768,0.000163,0.000537,0.000586,5.7e-05,0.000542,0.221454,312,0,152,1.1267912396e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,0,43,"Warmup",0.001171,3.256421,3.034225,0.000886,0.009246,0.006681,0.000346,0.001549,6.311103,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,1,43,"Warmup",0.004397,3.331879,3.015144,0.000792,0.009159,0.007114,0.000406,0.00145,6.370964,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,2,43,"Success",0.004373,3.226265,3.018786,0.000499,0.00871,0.006854,0.000306,0.001544,6.267779,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,3,43,"Success",0.004415,3.170589,3.021929,0.000314,0.008799,0.006888,0.000219,0.001445,6.21507,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,4,43,"Success",0.004354,3.182934,3.033942,0.000312,0.008566,0.00676,0.00023,0.001457,6.239026,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,5,43,"Success",0.004353,3.169293,3.042849,0.000322,0.008579,0.009586,0.000327,0.001545,6.237325,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,6,43,"Success",0.004339,3.188696,3.027543,0.00039,0.008725,0.006724,0.00022,0.001874,6.239036,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,7,43,"Success",0.004387,3.187423,3.014578,0.00032,0.008646,0.006891,0.000302,0.00152,6.224506,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,8,43,"Success",0.004267,3.181875,3.011447,0.00037,0.009008,0.00667,0.000238,0.00147,6.215838,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,9,43,"Success",0.004388,3.193146,3.017268,0.000893,0.008613,0.006907,0.000249,0.001407,6.233309,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,10,43,"Success",0.004242,3.214954,2.996587,0.000621,0.008858,0.006922,0.000328,0.001526,6.234556,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",361,0,0,11,43,"Success",0.004404,3.188342,3.041668,0.000373,0.008703,0.006834,0.000388,0.001488,6.25269,5784,0,2888,1.3230796732e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,0,44,"Warmup",0.001686,30.28451,30.506217,0.008773,0.184847,0.179998,0.00315,0.004168,61.174054,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,1,44,"Warmup",0.027255,30.169484,30.47233,0.008882,0.184833,0.17827,0.003176,0.003771,61.048695,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,2,44,"Success",0.025886,30.150446,30.673872,0.008663,0.181021,0.178718,0.003152,0.004033,61.226675,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,3,44,"Success",0.026605,30.104879,30.427075,0.009007,0.184695,0.178614,0.003187,0.003919,60.938656,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,4,44,"Success",0.027947,30.103922,30.440845,0.008569,0.181664,0.178927,0.003451,0.004007,60.950092,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,5,44,"Success",0.027431,31.596849,30.644749,0.008277,0.183751,0.182726,0.003169,0.003855,62.651727,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,6,44,"Success",0.025318,30.191294,30.433337,0.008344,0.182289,0.1788,0.003125,0.004075,61.027269,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,7,44,"Success",0.026742,30.176443,30.334296,0.008537,0.180571,0.179088,0.003121,0.003892,60.913329,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,8,44,"Success",0.026544,30.069197,30.23473,0.008549,0.185213,0.178881,0.003135,0.003819,60.710749,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,9,44,"Success",0.026803,30.072129,30.242035,0.009013,0.185278,0.179642,0.003147,0.004031,60.723225,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,10,44,"Success",0.026814,30.01106,30.402646,0.008468,0.1815,0.185982,0.003309,0.003719,60.824226,109752,0,54872,1.8387538179e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",6859,0,0,11,44,"Success",0.028034,30.189538,30.47525,0.008631,0.183131,0.178555,0.003156,0.003566,61.070693,109752,0,54872,1.8029879261e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,0,45,"Warmup",0.00229,940.217016,924.820916,0.304488,5.703982,5.774238,0.18915,0.012348,1877.02579,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,1,45,"Warmup",0.030703,939.994124,919.547201,0.296095,5.752602,5.787497,0.186061,0.011897,1871.607584,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,2,45,"Success",0.031428,935.165446,920.244846,0.305757,5.69683,5.783537,0.187327,0.012723,1867.429198,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,3,45,"Success",0.031509,942.252171,922.386469,0.296231,5.70917,5.762058,0.187618,0.011393,1876.637875,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,4,45,"Success",0.031368,1007.954008,925.29927,0.29692,5.706665,5.878855,0.187866,0.014225,1945.370609,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,5,45,"Success",0.031873,944.372818,922.326982,0.293893,5.77778,5.836388,0.186034,0.013858,1878.84125,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,6,45,"Success",0.03099,944.601505,921.179909,0.295308,5.775223,5.809073,0.187536,0.011593,1877.892706,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,7,45,"Success",0.033452,938.645569,921.772368,0.295256,5.820866,5.78887,0.187426,0.013457,1872.558689,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,8,45,"Success",0.031122,941.23615,925.96465,0.272519,5.696158,5.962003,0.195106,0.014157,1879.373413,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,9,45,"Success",0.031355,936.681988,921.859354,0.242058,6.932815,5.894207,0.188633,0.015575,1871.847465,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,10,45,"Success",0.031881,941.802071,990.519053,0.291553,5.736855,5.903515,0.178676,0.014457,1944.479427,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"oddshape",130321,0,0,11,45,"Success",0.031504,944.131401,921.074491,0.29768,5.700435,5.805662,0.192542,0.012172,1877.2473,2085144,0,1042568,1.9138444434e-16,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,0,0,"Warmup",0.003017,0.159279,0.007939,0.000132,0.000111,8.6e-05,3.5e-05,0.000417,0.171415,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,1,0,"Warmup",0.003015,0.155313,0.007739,7.2e-05,0.000114,7.1e-05,3.5e-05,0.000378,0.167137,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,2,0,"Success",0.003083,0.147587,0.007697,7.3e-05,0.000115,6.4e-05,3.5e-05,0.000383,0.159434,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,3,0,"Success",0.003044,0.145395,0.007742,7.2e-05,0.000109,7.1e-05,3.4e-05,0.000384,0.157278,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,4,0,"Success",0.003059,0.146533,0.007664,7.1e-05,0.000106,6.4e-05,3.6e-05,0.00037,0.158311,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,5,0,"Success",0.003014,0.154269,0.007772,6.9e-05,0.000109,7e-05,3.5e-05,0.000427,0.166184,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,6,0,"Success",0.003047,0.148832,0.007598,7.1e-05,0.000115,7e-05,3.6e-05,0.000353,0.160522,80,0,32,0,0
"Fftw","Outplace","Real","double",1,"powerof2",4,0,0,7,0,"Success",0.002958,0.145693,0.00766,6.8e-05,0.000106,7e-05,3.5e-05,0.000354,0.157366,80,0,32,0,0
